日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2020-01-02,51.20542368,51.36597696,50.04279648,50.72376384,11612961,1058576881.0,1.1543,-0.5428
2020-01-03,50.7403728,50.95075296,48.73068864,49.41719232,17152054,1534585031.0,1.7048,-2.5759
2020-01-06,48.75283392,48.9410688,47.57913408,47.9445312,20054327,1743784272.0,1.9933,-2.9801
2020-01-07,48.1383024,48.97428672,47.72861472,48.66978912,12556187,1101391823.0,1.248,1.5127
2020-01-08,48.3874368,48.89124192,47.81165952,48.36529152,8512449,743711014.0,0.8461,-0.6256
2020-01-09,49.26771168,50.77912704,49.00750464,50.5466016,17997092,1632541706.0,1.7888,4.5101
2020-01-10,50.64625536,51.3770496,50.28085824,50.39158464,10771472,990871630.0,1.0706,-0.3067
2020-01-13,50.91199872,51.55421184,50.3251488,51.487776,12687430,1171780654.0,1.2611,2.1754
2020-01-14,51.9306816,52.0137264,51.19435104,51.21096,8012579,746379608.0,0.7964,-0.5376
2020-01-15,51.08916096,52.68915744,51.02272512,52.041408,9759889,919191692.0,0.9701,1.6216
2020-01-16,52.4843136,53.12652672,51.70369248,52.86631968,10992404,1046288919.0,1.0926,1.5851
2020-01-17,54.25039968,54.255936,52.2905424,53.66354976,12404247,1200443564.0,1.2329,1.508
2020-01-20,53.99572896,54.98119392,53.34797952,54.26147232,8949866,875884166.0,0.8896,1.1142
2020-01-21,54.59365152,55.32998208,53.8960752,54.3389808,9990689,986911884.0,0.993,0.1428
2020-01-22,54.37219872,54.99226656,53.26493472,54.67116,8918670,875540799.0,0.8865,0.6113
2020-01-23,54.67116,55.29122784,52.3735872,53.03240928,10354742,1002779999.0,1.0292,-2.9975
2020-02-03,48.16044768,52.5396768,48.16044768,50.92860768,15100055,1378598406.0,1.5009,-3.967
2020-02-04,50.95628928,53.51406912,49.86009792,52.871856,14677391,1377813460.0,1.4589,3.8156
2020-02-05,53.0656272,55.07531136,52.32376032,53.7299856,17882623,1732470816.0,1.7775,1.623
2020-02-06,54.255936,58.961808,53.4808512,58.0206336,23881504,2448716013.0,2.3737,7.9856
2020-02-07,57.577728,58.88429952,55.9721952,56.68084416,16940341,1752367532.0,1.6838,-2.3092
2020-02-10,56.23793856,58.3804944,55.5292896,58.21994112,15226161,1564516380.0,1.5134,2.7154
2020-02-11,58.5189024,58.61855616,57.024096,57.61094592,10415376,1086315185.0,1.0352,-1.046
