日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2020-01-02,22.14245088,22.77149778,22.02363091,22.70160368,19463280,626519422.96,0.9527,2.7848
2020-01-03,22.77848719,22.98118008,22.31019672,22.47794256,17163867,554458047.25,0.8402,-0.9852
2020-01-06,22.31718613,22.70160368,22.07954619,22.23331321,15346221,491597797.32,0.7512,-1.0883
2020-01-07,22.25428144,22.58278371,22.12847206,22.51288961,12446851,399026361.41,0.6093,1.2575
2020-01-08,22.30320731,22.45697433,22.0865356,22.28922849,11744240,373635988.7,0.5749,-0.9935
2020-01-09,22.5059002,22.82741306,22.40804846,22.58278371,13408692,433995974.78,0.6564,1.317
2020-01-10,22.56880489,22.89031775,22.2962179,22.56181548,10131267,327356247.9,0.4959,-0.0929
2020-01-13,22.17739793,23.84087751,22.17739793,23.70807872,29176755,976867377.66,1.4282,5.0805
2020-01-14,23.763994,24.02260217,23.5543117,23.88281397,17288502,588508964.16,0.8463,0.737
2020-01-15,23.74302577,23.80593046,23.1349471,23.5543117,12027351,403778280.15,0.5887,-1.3755
2020-01-16,23.58226934,24.01561276,23.46344937,23.59624816,12856944,435737018.38,0.6293,0.178
2020-01-17,23.59624816,24.30916798,23.59624816,24.09249627,18479153,636070196.05,0.9045,2.1031
2020-01-20,24.09249627,24.6027232,23.6242058,24.35809385,15984663,552540298.26,0.7824,1.1024
2020-01-21,24.1134645,24.28819975,23.68012108,23.763994,12008140,410992618.95,0.5878,-2.439
2020-01-22,23.68711049,24.462935,23.30968235,24.22529506,15812956,540940673.45,0.774,1.9412
2020-01-23,23.91077161,24.14841155,22.366112,23.10698946,17484580,585560246.2,0.8559,-4.6163
2020-02-03,20.79349475,21.11500761,20.79349475,20.79349475,15006655,447038278.76,0.7346,-10.0121
2020-02-04,20.08756434,21.84190625,20.08756434,21.53437221,19982829,606663335.64,0.9782,3.563
2020-02-05,21.52039339,22.366112,21.52039339,21.91180035,18299541,575186960.02,0.8958,1.7527
2020-02-06,22.07954619,24.10647509,21.8768533,23.80593046,27268390,906927551.32,1.3348,8.6443
2020-02-07,24.14841155,26.0704993,24.1134645,25.6511347,36153551,1295896447.0,1.7697,7.751
2020-02-10,25.6511347,27.13987903,25.33661125,26.36405452,32883831,1231044066.34,1.6097,2.7793
2020-02-11,26.09845694,26.15437222,25.13391836,25.85382759,26721619,981600059.74,1.308,-1.9353
2020-02-12,25.61618765,27.97161882,25.32263243,27.88075649,39112951,1505162378.61,1.9146,7.84
2020-02-13,27.88075649,30.054463,27.48934953,28.53077162,41345683,1691586968.38,2.0239,2.3314
2020-02-14,28.4468987,30.66953108,28.3071105,29.355522,33781010,1430537914.76,1.6536,2.8907
2020-02-17,30.753404,30.753404,29.71897132,29.99854772,29351715,1270039425.1,1.4368,2.1905
2020-02-18,29.7049925,31.52922851,29.6350984,30.52974288,28208603,1236040461.27,1.3808,1.7707
2020-02-19,30.22220884,30.91416043,29.80284424,30.054463,24307248,1058250570.89,1.1898,-1.5568
2020-02-20,30.054463,30.59264757,28.7963692,29.9845689,33991882,1445549513.58,1.6639,-0.2326
2020-02-21,29.9845689,31.11685332,29.81682306,30.55770052,29386680,1290279048.58,1.4385,1.9114
2020-02-24,30.52275347,32.29806361,30.3340394,32.25612715,31951860,1447830548.16,1.564,5.5581
2020-02-25,31.452345,35.0868382,30.32006058,34.60456891,40697874,1911043277.62,1.9921,7.2806
2020-02-26,35.0169441,36.26804849,33.38841157,34.58360068,48309381,2399092301.48,2.3647,-0.0606
2020-02-27,35.24759463,36.4847202,32.72441762,35.27555227,43815166,2167842419.92,2.1447,2.0008
2020-02-28,32.86420582,34.15025726,31.74590022,31.74590022,38905251,1811165995.7,1.9044,-10.006
2020-03-02,32.01848721,33.77981853,30.78835105,32.79431172,31934325,1480603223.68,1.5632,3.3025
2020-03-03,33.549168,35.33146755,32.5706506,32.5706506,31441274,1526605697.47,1.539,-0.682
2020-03-04,32.2211801,32.76635408,31.08190627,31.82278373,26354259,1199302057.68,1.29,-2.2961
2020-03-05,33.34647511,34.15025726,32.06042367,32.73839644,31056034,1470654849.7,1.5202,2.8772
2020-03-06,32.33301066,33.549168,32.07440249,32.2910742,21279437,992292127.55,1.0416,-1.3664
2020-03-09,31.6620273,32.35397889,30.59264757,30.59264757,22324977,1002688619.29,1.0928,-5.2597
2020-03-10,30.52974288,32.32602125,29.71198191,32.27010597,30372280,1354145975.93,1.4867,5.4832
2020-03-11,32.2910742,32.78732231,30.753404,30.753404,24996066,1128882113.91,1.2235,-4.7
2020-03-12,29.92166421,30.60662639,29.26465967,29.76789719,21545295,921101044.56,1.0546,-3.2045
2020-03-13,28.57270808,30.52974288,28.4468987,30.06844182,31934249,1355643746.12,1.5632,1.0096
2020-03-16,30.06145241,30.43888055,27.6081695,27.8178518,26226312,1086824981.77,1.2838,-7.4849
2020-03-17,28.3071105,28.77540097,26.7694403,27.95065059,30186224,1201379472.96,1.4776,0.4774
2020-03-18,28.67055982,28.83830566,27.11192139,27.37052956,38947375,1574331721.74,1.9065,-2.0755
2020-03-19,27.258699,27.68505301,26.02157343,27.15385785,37022113,1425421653.59,1.8122,-0.7916
2020-03-20,27.50332835,27.84580944,26.46889567,26.74148266,33761191,1302200841.88,1.6526,-1.5187
2020-03-23,25.6511347,26.1403934,24.64465966,24.7425114,34469471,1249671467.51,1.6873,-7.4752
2020-03-24,25.30865361,25.81189113,24.20432683,25.18284423,31355133,1127375345.7,1.5348,1.7797
2020-03-25,25.9307111,26.54577918,25.4414524,25.74199703,43561563,1616745646.39,2.1323,2.2204
2020-03-26,25.64414529,26.41298039,25.44844181,25.78393349,30334206,1129119350.18,1.4848,0.1629
2020-03-27,26.2102875,26.40599098,25.54629355,25.64414529,26345112,977134759.68,1.2896,-0.5422
2020-03-30,25.16886541,25.5812406,24.12744332,25.18983364,26865397,956342688.46,1.3151,-1.7716
2020-03-31,25.5812406,25.70006057,24.65863848,24.68659612,16106247,578169070.64,0.7884,-1.9978
2020-04-01,24.462935,25.43446299,24.462935,24.79842668,22398657,801614743.14,1.0964,0.453
2020-04-02,24.93821488,26.39201216,24.90326783,26.30114983,31044898,1144495727.87,1.5196,6.0598
2020-04-03,26.37104393,26.49685331,25.4414524,25.57425119,27813081,1029868625.32,1.3614,-2.7638
2020-04-07,26.31512865,26.68556738,26.01458402,26.33609688,28709350,1083464757.09,1.4053,2.979
2020-04-08,26.1403934,26.46889567,25.34360066,25.83984877,34420723,1277973416.79,1.6849,-1.8843
2020-04-09,25.9307111,26.0704993,24.79143727,25.3715583,40315924,1451991920.16,1.9735,-1.8123
2020-04-10,25.161876,25.161876,24.34411503,24.53981851,21324236,752102112.11,1.0438,-3.2782
2020-04-13,24.74950081,24.76347963,23.81990928,24.06453863,19214092,665813291.74,0.9405,-1.9368
2020-04-14,24.40701972,25.33661125,24.12744332,25.21779128,29218991,1032108584.51,1.4303,4.7923
2020-04-15,25.21779128,25.9307111,25.0220878,25.42747358,26602582,968474851.82,1.3022,0.8315
2020-04-16,25.0919819,25.76296526,24.76347963,25.55328296,18200776,659262547.86,0.8909,0.4948
2020-04-17,25.83285936,26.45491685,25.65812411,26.2801816,38555874,1437264299.24,1.8873,2.8446
2020-04-20,26.41298039,27.17482608,25.7909229,27.11192139,26487384,1003046384.91,1.2965,3.1649
2020-04-21,26.68556738,27.56623304,26.50384272,26.95116496,24379271,941043236.01,1.1934,-0.5929
