日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2020-01-02,31.41891392,31.76781416,30.97160592,31.2668292,18622528,653836164.0,0.0894,0.2294
2020-01-03,31.39207544,31.56205248,31.2220984,31.29366768,10616236,372480477.0,0.051,0.0858
2020-01-06,31.07895984,31.56205248,30.7747904,30.9984444,14465476,505424459.0,0.0695,-0.9434
2020-01-07,31.2220984,31.60678328,31.16842144,31.43680624,11347262,397984676.0,0.0545,1.4141
2020-01-08,31.087906,31.18631376,30.44378248,30.53324408,11804500,406548528.0,0.0567,-2.8742
2020-01-09,30.864252,31.15052912,30.8195212,30.96265976,9482875,328324579.0,0.0455,1.4064
2020-01-10,31.18631376,31.4457524,31.0431752,31.3562908,10151818,354975401.0,0.0488,1.2713
2020-01-13,31.57099864,31.5799448,30.9537136,31.55310632,10024371,350002984.0,0.0481,0.6277
2020-01-14,31.58889096,31.7141372,31.1326368,31.16842144,9576425,337014959.0,0.046,-1.2192
2020-01-15,31.1326368,31.3562908,30.82846736,31.1326368,6159407,214166007.0,0.0296,-0.1148
2020-01-16,31.2668292,31.2668292,30.2827516,30.34537472,12687011,433868715.0,0.0609,-2.5287
2020-01-17,30.47062096,30.81057504,29.45075872,29.5670588,22006050,734055751.0,0.1057,-2.5649
2020-01-20,29.94279752,31.07895984,29.9249052,30.57797488,30337832,1036974673.0,0.1457,3.4191
2020-01-21,30.3274824,30.3274824,29.60284344,29.90701288,18129455,605168183.0,0.0871,-2.1943
2020-01-22,29.62073576,30.22907464,29.18237392,29.97858216,14260180,473547439.0,0.0685,0.2393
2020-01-23,29.7012512,29.7907128,28.627712,28.86031216,16915609,550718585.0,0.0812,-3.7302
2020-02-03,25.97070248,26.46274128,25.97070248,26.11384104,21978887,639260669.0,0.1055,-9.5164
2020-02-04,26.1227872,27.4199804,26.01543328,27.34841112,24908090,747406881.0,0.1196,4.7276
2020-02-05,27.43787272,27.65258056,26.7490184,27.05318784,20587210,624781670.0,0.0989,-1.0795
2020-02-06,27.1068648,27.4199804,26.78480304,27.23211104,20277779,612510094.0,0.0974,0.6614
2020-02-07,26.9279416,26.95478008,26.49852592,26.82953384,23282394,694737292.0,0.1118,-1.4783
2020-02-10,26.6595568,27.12475712,26.54325672,27.11581096,16407448,493623460.0,0.0788,1.067
2020-02-11,27.30368032,27.65258056,26.93688776,27.30368032,19124583,585854694.0,0.0918,0.6928
2020-02-12,27.31262648,28.30565024,27.04424168,27.85834224,21746552,674227629.0,0.1044,2.0315
2020-02-13,27.52733432,27.76888064,27.35735728,27.40208808,16467980,505546305.0,0.0791,-1.6378
2020-02-14,27.22316488,27.67941904,27.16948792,27.34841112,15140031,462909256.0,0.0727,-0.1959
2020-02-17,27.47365736,28.2251348,27.25894952,28.12672704,25819670,801604874.0,0.124,2.8459
2020-02-18,28.16251168,28.16251168,27.733096,27.84044992,16724197,520417828.0,0.0803,-1.0178
2020-02-19,27.99253464,28.30565024,27.80466528,27.90307304,15811047,495902889.0,0.0759,0.2249
2020-02-20,28.10883472,28.69033512,27.60784976,28.61876584,31617751,994104686.0,0.1518,2.5649
2020-02-21,28.2698656,29.22710472,28.23408096,28.8066352,27576359,885709402.0,0.1324,0.6565
2020-02-24,28.4487888,28.70822744,28.02831928,28.30565024,19653043,622863185.0,0.0944,-1.7391
2020-02-25,27.75098832,28.0014808,27.48260352,27.7778268,18824281,583711929.0,0.0904,-1.8647
2020-02-26,27.47365736,28.19829632,27.44681888,27.67047288,16510304,513543374.0,0.0793,-0.3865
2020-02-27,27.67047288,27.8672884,27.51838816,27.6436344,10715407,331242399.0,0.0515,-0.097
2020-02-28,27.1068648,27.39314192,26.3464412,26.3464412,18219707,543763410.0,0.0875,-4.6926
2020-03-02,26.36433352,26.99056472,26.36433352,26.95478008,13675150,409675865.0,0.0657,2.309
2020-03-03,27.16054176,27.36630344,26.6595568,26.7490184,16765703,505683741.0,0.0805,-0.7634
2020-03-04,26.73112608,26.83848,26.49852592,26.83848,14363088,428366972.0,0.069,0.3344
2020-03-05,27.00845704,27.8225576,26.80269536,27.71520368,26408521,810199083.0,0.1268,3.2667
2020-03-06,27.38419576,27.58101128,27.21421872,27.35735728,14124625,432025630.0,0.0678,-1.2912
2020-03-09,26.82953384,26.82953384,25.9885948,26.0780564,21630063,636168348.0,0.1039,-4.6763
2020-03-10,25.9885948,26.7042876,25.943864,26.4359028,15403471,452444502.0,0.074,1.3722
2020-03-11,26.4806336,26.64166448,26.14962568,26.17646416,14488917,426801456.0,0.0696,-0.9814
2020-03-12,25.95281016,25.9885948,25.21922504,25.52339448,15037831,428332133.0,0.0722,-2.4949
2020-03-13,24.40512448,25.1387096,24.16357816,24.7361324,20098464,549891738.0,0.0965,-3.0845
2020-03-16,24.6914016,24.74507856,24.154632,24.17252432,15222060,414183594.0,0.0731,-2.2785
2020-03-17,24.10095504,24.49458608,23.036362,23.47472384,20834122,548513580.0,0.1001,-2.8868
2020-03-18,23.42999304,23.93992416,23.04530816,23.0810928,15978625,419808837.0,0.0767,-1.6768
2020-03-19,23.0810928,23.41210072,21.44394552,22.10596136,23594581,582985407.0,0.1133,-4.2248
2020-03-20,22.35645384,22.75903104,22.1864768,22.6337848,18852004,473104517.0,0.0905,2.3877
2020-03-23,21.90019968,22.12385368,21.470784,21.76600728,12891379,314116515.0,0.0619,-3.834
2020-03-24,22.15963832,22.9021696,22.15069216,22.83060032,17726724,446039405.0,0.0851,4.8911
2020-03-25,23.48367,24.2440936,23.33158528,24.154632,22105015,590763519.0,0.1062,5.7994
2020-03-26,24.154632,24.72718624,23.8415164,24.13673968,21752606,592112027.0,0.1045,-0.0741
2020-03-27,24.4230168,24.60194,23.95781648,24.00254728,13371868,361908454.0,0.0642,-0.556
2020-03-30,23.64470088,23.93992416,23.31369296,23.7520548,12288429,324427405.0,0.059,-1.0436
2020-03-31,23.95781648,24.08306272,23.44788536,23.56418544,8408015,222512648.0,0.0404,-0.791
2020-04-01,23.3494776,23.83257024,23.3494776,23.3942084,7432163,195954862.0,0.0357,-0.7213
2020-04-02,23.35842376,23.81467792,23.26896216,23.81467792,6570400,172582663.0,0.0316,1.7973
2020-04-03,23.81467792,23.83257024,23.41210072,23.5284008,6267072,165169845.0,0.0301,-1.2021
2020-04-07,24.23514744,24.27987824,23.8415164,24.00254728,11351479,304317997.0,0.0545,2.0152
2020-04-08,23.83257024,23.93992416,23.3942084,23.51050848,11299664,297063278.0,0.0543,-2.0499
2020-04-09,23.53734696,23.68943168,23.40315456,23.47472384,7214740,189741266.0,0.0346,-0.1522
2020-04-10,23.49261616,24.01149344,23.42104688,23.68943168,10866329,288164042.0,0.0522,0.9146
2020-04-13,23.44788536,24.09200888,23.44788536,23.95781648,11881670,317556004.0,0.0571,1.1329
2020-04-14,24.09200888,24.1099012,23.73416248,24.0651704,9179844,245202155.0,0.0441,0.4481
2020-04-15,24.10095504,24.10095504,23.76100096,23.80573176,7798052,208158686.0,0.0374,-1.0781
2020-04-16,23.63575472,23.77889328,23.51050848,23.71627016,6391678,168933608.0,0.0307,-0.3758
2020-04-17,23.93992416,25.272902,23.78783944,25.10292496,33452552,925213009.0,0.1606,5.8468
2020-04-20,25.06714032,25.53234064,24.70034776,25.21027888,20367945,572399322.0,0.0978,0.4277
2020-04-21,25.1834404,25.1834404,24.74507856,24.88821712,11840116,330166810.0,0.0569,-1.2775
2020-04-22,24.80770168,25.1387096,24.74507856,24.98662488,9642941,268411777.0,0.0463,0.3954
2020-04-23,25.04030184,25.4070944,24.8703248,25.12976344,10577668,297264260.0,0.0508,0.5729
