日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2020-01-02,4.13128254,4.33695245,4.1133982,4.24753075,350856768,1667226632.0,1.8253,3.4858
2020-01-03,4.27435726,4.3816633,4.21176207,4.2922416,274099872,1319798516.0,1.426,1.0526
2020-01-06,4.41743198,4.48896934,4.15810905,4.34589462,577602336,2780549169.0,3.0049,1.25
2020-01-07,4.22964641,4.22964641,4.13128254,4.17599339,402402480,1877777118.0,2.0935,-3.9095
2020-01-08,4.28329943,4.31906811,4.12234037,4.2028199,440337776,2072072563.0,2.2908,0.6424
2020-01-09,4.05080301,4.13128254,4.00609216,4.03291867,387550880,1758105776.0,2.0162,-4.0425
2020-01-10,4.0239765,4.06868735,3.98820782,4.05974518,235712336,1063149765.0,1.2263,0.6652
2020-01-13,4.06868735,4.14916688,4.04186084,4.14022471,203908618,936407153.0,1.0608,1.9824
2020-01-14,4.14022471,4.36377896,4.13128254,4.23858858,321751152,1532893173.0,1.6739,2.3758
2020-01-15,4.22964641,4.23858858,4.08657169,4.1133982,189435385,879009858.0,0.9855,-2.9536
2020-01-16,4.1133982,4.13128254,4.01503433,4.04186084,168868136,765643798.0,0.8785,-1.7391
2020-01-17,4.04186084,4.16705122,4.01503433,4.13128254,179916087,823719405.0,0.936,2.2124
2020-01-20,4.1133982,4.12234037,4.00609216,4.05974518,185356720,837995411.0,0.9643,-1.7316
2020-01-21,4.04186084,4.04186084,3.89878612,3.89878612,255850302,1131010501.0,1.331,-3.9648
2020-01-22,3.87195961,3.99714999,3.76465357,3.96138131,192937829,841726380.0,1.0037,1.6055
2020-01-23,3.85407527,4.05080301,3.77359574,3.83619093,295411008,1286037893.0,1.5369,-3.1603
2020-02-03,3.45167762,3.62157885,3.45167762,3.45167762,449831808,1751335325.0,2.3402,-10.0233
2020-02-04,3.45167762,3.60369451,3.45167762,3.55898366,278159584,1101626239.0,1.4471,3.1088
2020-02-05,3.54109932,3.68417404,3.51427281,3.60369451,302199280,1217004269.0,1.5722,1.2563
2020-02-06,3.63946319,3.73782706,3.576868,3.69311621,302518832,1235523049.0,1.5738,2.4814
2020-02-07,3.65734753,3.73782706,3.60369451,3.6662897,234159108,958238599.0,1.2182,-0.7264
2020-02-10,3.63052102,3.78253791,3.58581017,3.7557114,292442848,1210140318.0,1.5214,2.439
2020-02-11,3.73782706,3.91667046,3.71994272,3.79148008,262161138,1120219409.0,1.3639,0.9524
2020-02-12,3.78253791,3.86301744,3.77359574,3.8451331,169084056,724574715.0,0.8796,1.4151
2020-02-13,3.8451331,3.88984395,3.80936442,3.86301744,178212554,768082420.0,0.9271,0.4651
2020-02-14,3.87195961,4.10445603,3.82724876,4.05974518,336806368,1510655409.0,1.7522,5.0926
2020-02-17,4.06868735,4.14022471,4.00609216,4.12234037,247418859,1129242130.0,1.2872,1.5419
2020-02-18,4.14916688,4.14916688,4.06868735,4.08657169,199042510,911733417.0,1.0355,-0.8677
2020-02-19,4.14916688,4.17599339,4.05080301,4.10445603,255613779,1177137327.0,1.3298,0.4376
2020-02-20,4.08657169,4.1133982,4.0239765,4.10445603,216979060,987786543.0,1.1288,0.0
2020-02-21,4.14022471,4.26541509,4.09551386,4.2028199,368369248,1725826075.0,1.9164,2.3965
2020-02-24,4.31906811,4.34589462,4.16705122,4.22070424,364972688,1731035706.0,1.8987,0.4255
2020-02-25,4.08657169,4.19387773,4.05080301,4.08657169,346098272,1585828516.0,1.8006,-3.178
2020-02-26,4.0239765,4.0239765,3.88984395,3.89878612,351814208,1551328882.0,1.8303,-4.5952
2020-02-27,3.89878612,3.97032348,3.85407527,3.94349697,169457473,744811994.0,0.8816,1.1468
2020-02-28,3.82724876,3.88984395,3.71994272,3.71994272,260306946,1104330595.0,1.3542,-5.6689
2020-03-02,3.71100055,3.88090178,3.71100055,3.8451331,190485086,808677902.0,0.991,3.3654
