日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2020-01-02,21.48178032,21.60696552,21.08118768,21.27313832,357736592,9157399335.0,3.6449,0.751
2020-01-03,21.14795312,21.38997784,20.9476568,21.18133584,183799212,4662046480.0,1.8727,-0.4315
2020-01-06,20.91427408,21.5735828,20.8642,21.13126176,230403483,5854929634.0,2.3475,-0.2364
2020-01-07,21.1980272,21.490126,20.9476568,21.4483976,200305440,5097646988.0,2.0409,1.5008
2020-01-08,21.22306424,21.26479264,20.7390148,20.81412592,206612075,5204057626.0,2.1051,-2.9572
2020-01-09,21.13960744,21.33155808,21.03945928,21.23140992,163560311,4151017889.0,1.6665,2.0048
2020-01-10,21.66538528,21.77387912,21.03945928,21.3232124,196946160,5049383157.0,2.0067,0.4324
2020-01-13,21.2397556,21.68207664,20.88923704,21.67373096,189510321,4832118154.0,1.9309,1.6438
2020-01-14,21.68207664,21.81560752,21.28982968,21.33155808,175924079,4551674805.0,1.7925,-1.5787
2020-01-15,21.1980272,21.35659512,21.0311136,21.13126176,114079180,2890493047.0,1.1623,-0.939
2020-01-16,21.16464448,21.16464448,20.91427408,20.95600248,103835564,2617122455.0,1.058,-0.8294
2020-01-17,21.08953336,21.490126,21.05615064,21.16464448,129734239,3300089500.0,1.3218,0.9956
2020-01-20,21.14795312,21.51516304,21.0311136,21.49847168,140818261,3600438304.0,1.4348,1.5773
2020-01-21,21.25644696,21.4066692,20.95600248,21.00607656,169180891,4287213237.0,1.7238,-2.2904
2020-01-22,20.84750864,21.22306424,20.38015056,21.0311136,203627131,5070795737.0,2.0747,0.1192
2020-01-23,20.60548392,20.74736048,19.71249616,19.9461752,245248379,5960881961.0,2.4988,-5.1587
2020-02-03,17.95155768,17.95155768,17.95155768,17.95155768,75337000,1620498870.0,0.7676,-10.0
2020-02-04,17.3590144,18.31042192,17.34232304,18.13516264,348557168,7477240156.0,3.5514,1.0228
2020-02-05,18.16019968,18.92800224,17.95990336,18.41891576,242765069,5359496520.0,2.4735,1.5647
2020-02-06,18.4439528,19.01980472,18.21027376,18.88627384,247840165,5544992003.0,2.5252,2.5374
2020-02-07,18.76108864,18.88627384,18.5274096,18.81116272,183639632,4119235881.0,1.8711,-0.3977
2020-02-10,18.5274096,19.04484176,18.5274096,18.91965656,158040344,3568549364.0,1.6102,0.5767
2020-02-11,19.05318744,19.30355784,18.89461952,18.93634792,176340884,4024903015.0,1.7967,0.0882
2020-02-12,18.78612568,19.26182944,18.77778,19.1116072,170173740,3880469520.0,1.7339,0.9255
2020-02-13,19.04484176,19.20340968,18.77778,18.8195084,149305582,3388496603.0,1.5213,-1.5284
2020-02-14,18.77778,19.403706,18.75274296,19.17837264,202758987,4649873161.0,2.0659,1.9069
2020-02-17,19.82099,20.27165672,19.5288912,20.17985424,320986592,7637322974.0,3.2705,5.2219
2020-02-18,20.17985424,20.238274,19.79595296,20.01294064,191603498,4594404490.0,1.9522,-0.8271
2020-02-19,19.91279248,20.41353328,19.88775544,20.029632,208340625,5045241755.0,2.1227,0.0834
2020-02-20,20.08805176,21.31486672,20.08805176,21.21471856,389859632,9687303360.0,3.9722,5.9167
2020-02-21,21.10622472,21.69042232,20.85585432,21.01442224,353526880,8966404308.0,3.602,-0.9441
2020-02-24,20.85585432,21.13960744,20.6972864,20.89758272,244212628,6120537723.0,2.4882,-0.556
2020-02-25,20.45526168,21.072842,20.05466904,21.03945928,328099776,8103705155.0,3.343,0.6789
2020-02-26,20.6138296,21.27313832,20.47195304,20.62217528,288155632,7210136665.0,2.936,-1.9833
2020-02-27,20.73066912,21.10622472,20.58879256,20.67224936,206395192,5149811849.0,2.1029,0.2428
2020-02-28,20.02128632,20.20489128,19.42874304,19.5288912,291435728,6928624412.0,2.9694,-5.5309
2020-03-02,19.8627184,20.68894072,19.71249616,20.43022464,254374728,6171344948.0,2.5918,4.6154
2020-03-03,20.8642,21.2397556,20.38849624,20.63886664,259314422,6463974048.0,2.6421,1.0212
2020-03-04,20.58044688,21.18133584,20.4051876,21.13960744,276075056,6888921538.0,2.8129,2.4262
2020-03-05,21.37328648,21.97417544,20.92261976,21.69042232,445436112,11474858489.0,4.5385,2.6056
2020-03-06,21.43170624,21.58192848,20.9476568,20.95600248,263040087,6677400601.0,2.6801,-3.3859
2020-03-09,20.27165672,20.67224936,20.1130888,20.28834808,273463856,6680581362.0,2.7863,-3.186
2020-03-10,20.33007648,21.02276792,20.16316288,20.91427408,264456897,6541104207.0,2.6945,3.0852
2020-03-11,20.84750864,20.85585432,20.2800024,20.31338512,179069040,4421697107.0,1.8245,-2.8731
2020-03-12,20.029632,20.31338512,19.91279248,20.01294064,169641905,4077325242.0,1.7285,-1.479
2020-03-13,19.04484176,20.17985424,18.91131088,19.97955792,227357805,5324452173.0,2.3165,-0.1668
