日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2020-01-02,4.37042316,4.38533928,4.35550704,4.37788122,72808500,427014028.0,0.045,0.6861
2020-01-03,4.37788122,4.46737794,4.37042316,4.4375457,119856782,712671271.0,0.074,1.3629
2020-01-06,4.49721018,4.68366168,4.48975212,4.64637138,301646128,1859195864.0,0.1863,4.7059
2020-01-07,4.60162302,4.60162302,4.52704242,4.55687466,152681755,931508895.0,0.0943,-1.9262
2020-01-08,4.66874556,4.6985778,4.5867069,4.64637138,215451333,1337592338.0,0.1331,1.964
2020-01-09,4.50466824,4.53450048,4.474836,4.51958436,159983683,966146262.0,0.0988,-2.7287
2020-01-10,4.50466824,4.50466824,4.44500376,4.46737794,92130621,551691385.0,0.0569,-1.1551
2020-01-13,4.46737794,4.46737794,4.42262958,4.45246182,55118392,327829650.0,0.034,-0.3339
2020-01-14,4.4375457,4.45991988,4.43008764,4.4375457,44480419,265271834.0,0.0275,-0.335
2020-01-15,4.4375457,4.45246182,4.37042316,4.37788122,72014546,424495017.0,0.0445,-1.3445
2020-01-16,4.38533928,4.39279734,4.33313286,4.34804898,57860992,337630232.0,0.0357,-0.6814
2020-01-17,4.35550704,4.37788122,4.34804898,4.35550704,36667641,214376983.0,0.0226,0.1715
2020-01-20,4.3629651,4.37042316,4.33313286,4.3629651,53408389,311510573.0,0.033,0.1712
2020-01-21,4.3629651,4.3629651,4.31075868,4.31821674,56028546,324824586.0,0.0346,-1.0256
2020-01-22,4.29584256,4.30330062,4.25855226,4.28092644,66239738,379676573.0,0.0409,-0.8636
2020-01-23,4.2510942,4.26601032,4.19142972,4.20634584,81444447,460859100.0,0.0503,-1.7422
2020-02-03,3.83344284,3.94531374,3.78869448,3.82598478,227093729,1167352624.0,0.1402,-9.0425
2020-02-04,3.78123642,3.87073314,3.77377836,3.85581702,106459420,547645930.0,0.0657,0.7797
2020-02-05,3.85581702,3.93039762,3.82598478,3.88564926,102318674,532964335.0,0.0632,0.7737
2020-02-06,3.9154815,3.94531374,3.88564926,3.93039762,86647363,455310305.0,0.0535,1.1516
2020-02-07,3.90802344,3.93785568,3.88564926,3.93785568,61128263,319828128.0,0.0378,0.1898
2020-02-10,3.90802344,3.94531374,3.89310732,3.93785568,56130919,295251828.0,0.0347,0.0
2020-02-11,3.93039762,3.98260404,3.92293956,3.9527718,71171722,377281439.0,0.044,0.3788
2020-02-12,3.94531374,3.96768792,3.93785568,3.96022986,54500038,288657741.0,0.0337,0.1887
2020-02-13,3.97514598,3.9900621,3.93785568,3.93785568,53568587,284224188.0,0.0331,-0.565
2020-02-14,3.92293956,3.9527718,3.9154815,3.93785568,47917020,252872541.0,0.0296,0.0
2020-02-17,3.94531374,4.01243628,3.93039762,4.01243628,84392095,450155266.0,0.0521,1.8939
2020-02-18,4.01243628,4.01243628,3.97514598,3.9900621,74201915,396980717.0,0.0458,-0.5576
2020-02-19,3.9900621,3.99752016,3.96768792,3.97514598,74189083,395688944.0,0.0458,-0.3738
2020-02-20,3.9900621,4.01243628,3.96768792,4.01243628,105637160,564952420.0,0.0652,0.9381
2020-02-21,3.9900621,4.01243628,3.98260404,4.00497822,113816298,609926963.0,0.0703,-0.1859
2020-02-24,3.98260404,3.98260404,3.93039762,3.93785568,138156164,731039952.0,0.0853,-1.676
2020-02-25,3.8781912,3.89310732,3.8409009,3.87073314,150412876,779444089.0,0.0929,-1.7045
2020-02-26,3.8409009,3.90802344,3.81852672,3.89310732,160220097,833178213.0,0.0989,0.578
