日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2020-01-02,15.64595643,15.82520634,15.45817081,15.68863498,58251772,1070536101.0,3.1679,0.6021
2020-01-03,15.78252779,15.91056344,15.40695655,15.55206362,46561908,849403951.0,2.5322,-0.8705
2020-01-06,15.37281371,15.47524223,15.1082067,15.2789209,56504682,1012684091.0,3.0729,-1.7563
2020-01-07,15.29599232,15.31306374,15.03992102,15.24477806,50276647,893421101.0,2.7342,-0.2235
2020-01-08,15.03992102,15.12527812,14.81799256,14.95456392,50746445,888363238.0,2.7597,-1.9037
2020-01-09,15.06552815,15.66302785,15.06552815,15.6203493,78983020,1430327321.0,4.2953,4.452
2020-01-10,15.71424211,15.86788489,15.32159945,15.38988513,37985462,688948847.0,2.0658,-1.4754
2020-01-13,15.38134942,15.9617777,15.16795667,15.88495631,65030999,1193145684.0,3.5366,3.2169
2020-01-14,15.91909915,16.07274193,15.67156356,15.69717069,46355969,862049876.0,2.521,-1.1822
2020-01-15,15.66302785,16.03006338,15.6203493,15.9617777,40945377,760151120.0,2.2267,1.6857
2020-01-16,15.91909915,16.10688477,15.69717069,15.71424211,40469452,751174847.0,2.2008,-1.5508
2020-01-17,15.71424211,16.31174181,15.61181359,16.20931329,64639886,1214813947.0,3.5153,3.1505
2020-01-20,16.11542048,16.61049166,15.97884912,16.50806314,58199566,1116361931.0,3.1651,1.8431
2020-01-21,16.3885632,16.55074169,16.11542048,16.29467039,46362445,885043833.0,2.5213,-1.2927
2020-01-22,16.1324919,17.924991,15.8764206,17.79695535,91715769,1827720400.0,4.9878,9.2195
2020-01-23,17.4982055,17.73720538,16.5592774,17.07142,74880577,1503553341.0,4.0722,-4.0767
2020-02-03,15.364278,15.364278,15.364278,15.364278,14286600,257158800.0,0.7769,-10.0
2020-02-04,14.5960641,15.77399208,14.5960641,15.38134942,94608171,1687452214.0,5.1451,0.1111
2020-02-05,15.50084936,16.72145589,15.29599232,15.95324199,84368574,1586448405.0,4.5882,3.7181
2020-02-06,15.82520634,16.26906326,15.75692066,16.14956332,53236617,999594721.0,2.8952,1.2306
2020-02-07,16.9860629,16.9860629,15.91056344,16.4739203,103233236,1987654479.0,5.6141,2.0085
2020-02-10,16.1324919,16.16663474,15.5349922,16.14102761,86790142,1612161781.0,4.7199,-2.0207
2020-02-11,16.05567051,16.55074169,16.01299196,16.41417033,73047999,1393812100.0,3.9726,1.6922
2020-02-12,16.28613468,16.43124175,16.06420622,16.34588465,54930307,1046295627.0,2.9873,-0.416
2020-02-13,16.31174181,16.31174181,15.68863498,15.72277782,84722452,1577966599.0,4.6075,-3.812
2020-02-14,15.58620646,16.00445625,15.33013516,15.66302785,79123229,1448287978.0,4.3029,-0.38
2020-02-17,15.73984924,16.43977746,15.55206362,16.38002749,82865252,1564564229.0,4.5065,4.5777
2020-02-18,16.3885632,16.3885632,15.8764206,16.08981335,85895400,1621012733.0,4.6712,-1.7718
2020-02-19,15.91909915,16.0471348,15.75692066,15.78252779,67160239,1250139127.0,3.6524,-1.9098
2020-02-20,15.86788489,16.23492042,15.56059933,16.05567051,99567372,1858929174.0,5.4148,1.7307
2020-02-21,15.93617057,16.79827728,15.89349202,16.7299916,130698063,2522345791.0,7.1077,4.1999
2020-02-24,16.85802725,17.5835626,16.68731305,17.19091994,137846417,2760684416.0,7.4965,2.7551
2020-02-25,16.77267015,17.31895559,16.19224187,17.03727716,116712016,2302400791.0,6.3471,-0.8937
2020-02-26,16.68731305,16.71292018,15.80813492,15.97031341,111767567,2137561124.0,6.0782,-6.2625
2020-02-27,15.91056344,16.24345613,15.66302785,16.1324919,68353460,1277517830.0,3.7173,1.0155
2020-02-28,15.43256368,15.73984924,14.51924271,14.57899268,115905757,2035573869.0,6.3033,-9.6296
2020-03-02,14.7667783,15.14234954,14.38267135,14.88627824,95153301,1649933620.0,5.1747,2.1077
2020-03-03,15.21917093,15.49231365,14.6814212,14.88627824,89968854,1594423490.0,4.8928,0.0
2020-03-04,14.70702833,14.79238543,14.01563582,14.30584996,113507367,1914633664.0,6.1729,-3.8991
2020-03-05,14.5960641,14.72409975,14.34852851,14.64727836,87574496,1492182203.0,4.7626,2.3866
2020-03-06,14.36559993,14.70702833,14.2546357,14.50217129,66748706,1133057309.0,3.63,-0.9907
2020-03-09,14.23756428,14.32292138,13.79370736,13.81077878,71128402,1169356599.0,3.8682,-4.7675
2020-03-10,13.64006458,14.1692786,13.47788609,14.16074289,71182423,1157534574.0,3.8711,2.534
2020-03-11,14.22902857,14.65581407,14.10099292,14.11806434,68270833,1151262378.0,3.7128,-0.3014
2020-03-12,13.87052875,13.94735014,13.51202893,13.7424931,67976365,1090709840.0,3.6968,-2.6602
2020-03-13,12.95720778,13.64860029,12.84624355,13.35838615,85098364,1321246987.0,4.6279,-2.795
2020-03-16,13.38399328,13.43520754,12.09510107,12.2060653,123836633,1845807303.0,6.7346,-8.6262
2020-03-17,12.28288669,12.45360089,11.3524943,11.87317261,92974479,1291392797.0,5.0562,-2.7273
2020-03-18,11.99267255,12.18045817,11.55735134,11.57442276,70470996,984491838.0,3.8324,-2.5162
2020-03-19,11.56588705,11.73660125,11.096423,11.53174421,88215253,1181709847.0,4.7974,-0.3687
2020-03-20,11.67685128,11.75367267,11.34395859,11.58295847,64673456,874463114.0,3.5171,0.4441
2020-03-23,11.1817801,11.25006578,10.67817321,10.68670892,94143376,1205081379.0,5.1198,-7.7377
2020-03-24,10.88303025,11.17324439,10.60135182,11.11349442,90752716,1162821440.0,4.9354,3.9936
2020-03-25,11.4378514,11.6085656,11.30981575,11.56588705,92307384,1241899447.0,5.0199,4.0707
2020-03-26,11.44638711,11.54027992,11.30981575,11.34395859,51742620,691446261.0,2.8139,-1.9188
2020-03-27,11.5232085,11.56588705,11.13056584,11.15617297,67849085,897665602.0,3.6898,-1.6554
2020-03-30,10.95985164,11.03667303,10.60988753,10.94278022,62592932,794639881.0,3.404,-1.9128
2020-03-31,11.34395859,11.3524943,11.12203013,11.27567291,63141721,832023009.0,3.4338,3.0421
2020-04-01,11.20738723,11.71952983,11.19885152,11.44638711,79117654,1065901701.0,4.3026,1.514
2020-04-02,11.38663714,12.00974397,11.37810143,11.93292258,85523651,1171735381.0,4.651,4.2506
2020-04-03,11.8646369,12.18899388,11.66831557,11.91585116,76341255,1066775286.0,4.1517,-0.1431
2020-04-07,12.24874385,12.2914224,11.96706542,12.07802965,76286352,1081042360.0,4.1487,1.361
2020-04-08,11.99267255,12.18045817,11.90731545,12.06949394,49206743,693769990.0,2.676,-0.0707
2020-04-09,12.09510107,12.13777962,11.89024403,11.90731545,42160129,591859182.0,2.2928,-1.3437
2020-04-10,11.89877974,11.89877974,11.5232085,11.62563702,47111303,645617190.0,2.562,-2.3656
2020-04-13,11.47199424,11.47199424,11.13056584,11.22445865,45310149,598645510.0,2.4641,-3.4508
2020-04-14,11.33542288,11.80488693,11.29274433,11.78781551,59588790,807993225.0,3.2406,5.019
2020-04-15,11.78781551,11.99267255,11.72806554,11.83902977,51241150,711242240.0,2.7866,0.4345
2020-04-16,11.73660125,12.04388681,11.58295847,11.99267255,54574016,759852481.0,2.9679,1.2978
2020-04-17,12.13777962,12.28288669,11.92438687,11.94145829,72117246,1023267949.0,3.9219,-0.427
2020-04-20,12.00120826,12.35117237,11.87317261,12.35117237,72897375,1040937001.0,3.9644,3.431
2020-04-21,12.2060653,12.25727956,11.90731545,12.08656536,54749632,774211380.0,2.9774,-2.1424
2020-04-22,12.00120826,12.0353511,11.85610119,12.00120826,36032297,504479037.0,1.9595,-0.7062
2020-04-23,12.16338675,12.17192246,11.88170832,11.91585116,33195939,466870786.0,1.8053,-0.7112
2020-04-24,11.91585116,12.08656536,11.84756548,11.90731545,35531223,497676484.0,1.9323,-0.0716
2020-04-27,11.949994,12.06949394,11.71099412,11.90731545,31831099,444348843.0,1.7311,0.0
2020-04-28,11.95852971,12.27435098,11.50613708,12.12924391,69615518,979092432.0,3.7859,1.8638
2020-04-29,12.08656536,12.23167243,12.04388681,12.15485104,32676795,464891222.0,1.7771,0.2111
2020-04-30,12.21460101,12.62431509,12.18045817,12.53895799,66647037,973308738.0,3.6245,3.1601
2020-05-06,12.31702953,12.64992222,12.28288669,12.59870796,59989954,875817500.0,3.2624,0.4765
2020-05-07,12.59017225,12.70113648,12.22313672,12.27435098,52370178,761131214.0,2.848,-2.5745
2020-05-08,12.35970808,12.4621366,12.24020814,12.32556524,48597704,702469145.0,2.6429,0.4172
2020-05-11,12.3767795,12.53895799,12.24874385,12.39385092,47452463,687902774.0,2.5806,0.554
2020-05-12,12.33410095,12.33410095,12.02681539,12.14631533,38824300,551811515.0,2.1114,-1.9973
2020-05-13,12.0353511,12.14631533,11.949994,12.10363678,29533640,417694766.0,1.6061,-0.3514
2020-05-14,12.00974397,12.06095823,11.65977986,11.68538699,64548175,894065325.0,3.5103,-3.4556
2020-05-15,11.72806554,11.88170832,11.59149418,11.77074409,36716523,505467611.0,1.9968,0.7305
2020-05-18,11.63417273,11.6939227,11.3524943,11.51467279,45978840,619925031.0,2.4615,-2.1755
2020-05-19,11.55735134,11.77074409,11.55735134,11.76220838,36280155,497468894.0,1.9423,2.1497
2020-05-20,11.77074409,11.90731545,11.61710131,11.82195835,33580567,464336859.0,1.7977,0.508
2020-05-21,11.84756548,11.91585116,11.58295847,11.6085656,28003380,385497840.0,1.4992,-1.8051
2020-05-22,11.59149418,11.72806554,11.29274433,11.31835146,34113198,457353104.0,1.8263,-2.5
2020-05-25,11.30981575,11.32688717,11.10495871,11.19885152,26873307,352216638.0,1.4387,-1.0558
2020-05-26,11.25006578,11.55735134,11.25006578,11.5232085,28866538,386219560.0,1.5454,2.8963
2020-05-27,11.57442276,11.60002989,11.40370856,11.50613708,29072068,391646998.0,1.5564,-0.1482
2020-05-28,11.5232085,11.63417273,11.2671372,11.48906566,22295594,299141615.0,1.1936,-0.1484
2020-05-29,11.4378514,11.48052995,11.27567291,11.44638711,33725710,449526378.0,1.8055,-0.3715
2020-06-01,11.48906566,11.89024403,11.48052995,11.84756548,48564303,669725475.0,2.5999,3.5048
2020-06-02,11.8646369,12.18899388,11.82195835,12.08656536,55763921,788167655.0,2.9853,2.0173
2020-06-03,12.18045817,12.38531521,11.96706542,12.13777962,61770454,882340437.0,3.3069,0.4237
2020-06-04,12.16338675,12.27435098,12.06095823,12.08656536,32605435,463959370.0,1.7455,-0.4219
2020-06-05,12.08656536,12.17192246,11.84756548,12.01827968,31333573,440290269.0,1.6775,-0.565
2020-06-08,12.16338675,12.41945805,12.1207082,12.17192246,41971578,602422985.0,2.247,1.2784
2020-06-09,12.2914224,12.50481515,12.13777962,12.41945805,55861574,810704771.0,2.9906,2.0337
2020-06-10,12.42799376,12.45360089,12.1207082,12.18899388,40034025,573193046.0,2.1432,-1.8557
