日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2020-01-02,20.3887566,20.5820516,20.2263888,20.3810248,14142018,373917266.0,0.4486,1.4236
2020-01-03,20.4274156,20.605247,20.0872164,20.1722662,13033280,341631708.0,0.4134,-1.0243
2020-01-06,20.334634,21.958312,20.3191704,20.9377144,28946689,792363928.0,0.9181,3.7946
2020-01-07,21.2547182,21.339768,20.953178,21.1542048,14108445,385286364.0,0.4475,1.034
2020-01-08,21.1542048,22.5923196,21.0073006,21.8114078,30650581,876380929.0,0.9722,3.1067
2020-01-09,22.267584,22.8706644,21.919653,22.2753158,19143327,553225203.0,0.6072,2.1269
2020-01-10,22.2753158,22.4067564,21.7727488,22.0510936,17686496,504350674.0,0.561,-1.0066
2020-01-13,22.0510936,22.306243,21.7340898,22.0588254,16996339,482623972.0,0.5391,0.0351
2020-01-14,22.267584,22.4918062,21.64904,21.7572852,15838296,450044205.0,0.5024,-1.367
2020-01-15,21.7418216,22.0897526,21.6645036,21.9660438,14097538,399115736.0,0.4472,0.9595
2020-01-16,22.0897526,22.6387104,21.9660438,22.0820208,11884313,342485585.0,0.377,0.528
2020-01-17,22.1438752,22.228925,21.880994,22.1206798,9334452,266458358.0,0.2961,0.1751
2020-01-20,22.0897526,22.0974844,21.069155,21.8732622,23915891,670179086.0,0.7586,-1.1185
2020-01-21,21.8887258,21.9505802,21.146473,21.3474998,17887683,495898064.0,0.5674,-2.4037
2020-01-22,21.3243044,21.5639902,20.8913236,21.3474998,19647678,540849794.0,0.6232,0.0
2020-01-23,21.1619366,21.9273848,20.334634,20.643906,15428274,421418846.0,0.4894,-3.2959
2020-02-03,18.5795154,20.3037068,18.5795154,19.7779444,26139145,660521767.0,0.8291,-4.1948
2020-02-04,20.1568026,20.721224,20.10268,20.3887566,19618235,518791131.0,0.6223,3.0884
2020-02-05,21.1619366,21.26245,20.450611,20.6748332,18904258,511365238.0,0.5996,1.4031
2020-02-06,20.1877298,20.721224,19.4918678,20.218657,38509103,999371452.0,1.2215,-2.2064
2020-02-07,20.10268,20.10268,19.4300134,19.6310402,24943830,632895642.0,0.7912,-2.9063
2020-02-10,19.71609,20.5820516,19.5150632,20.5124654,24787731,645564597.0,0.7862,4.49
2020-02-11,21.107814,21.185132,20.5588562,20.8835918,21804628,589893512.0,0.6916,1.8093
2020-02-12,20.7753466,21.0073006,20.527929,20.8140056,14564349,391195815.0,0.462,-0.3332
2020-02-13,20.721224,20.914519,20.5511244,20.5820516,11098909,296827970.0,0.352,-1.1144
