日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2020-01-02,114.397404,115.6973745,112.30878473,114.46673576,30667439,4038536854.95,0.8079,-0.6992
2020-01-03,114.0507452,114.45806929,112.32611767,113.14076585,20469248,2672531470.23,0.5393,-1.1584
2020-01-06,112.66411,112.88077175,111.38147244,111.9707924,25936979,3353682073.13,0.6833,-1.0341
2020-01-07,112.2307865,113.59142229,111.797463,112.11812239,22327793,2901574233.08,0.5882,0.1316
2020-01-08,111.78879653,112.45611472,110.97414835,111.70213183,16180218,2083242871.05,0.4263,-0.371
2020-01-09,111.797463,113.7040864,111.14747775,113.33142819,25549057,3317934212.41,0.6731,1.4586
2020-01-10,113.0974335,116.17403035,113.0974335,115.80137214,42969542,5712380855.97,1.132,2.1794
2020-01-13,116.35602622,121.33058,116.34735975,121.03592002,49604194,6847185988.3,1.3068,4.5203
2020-01-14,121.4172447,121.91989996,119.7706154,120.08260832,19907317,2767444878.89,0.5245,-0.7876
2020-01-15,120.08260832,123.76585807,120.07394185,122.0238976,23478904,3309331109.81,0.6186,1.6166
2020-01-16,122.0238976,123.063874,120.7239271,121.90256702,14535988,2046672621.12,0.383,-0.0994
2020-01-17,122.42255522,122.8905446,119.8572801,120.07394185,14847814,2068064059.85,0.3912,-1.5001
2020-01-20,121.80723585,121.90256702,118.5573096,119.21596132,16753769,2308928098.7,0.4414,-0.7145
2020-01-21,118.2973155,118.2973155,114.40607047,114.93472514,29307308,3903226854.52,0.7721,-3.5912
2020-01-22,113.52209053,114.97805749,112.45611472,114.1374099,25753051,3375415201.52,0.6785,-0.6937
2020-01-23,114.19807519,114.19807519,108.330875,109.33618552,41593668,5294268764.02,1.0958,-4.2065
2020-02-03,98.39910038,98.39910038,98.39910038,98.39910038,16763900,1903373206.0,0.4416,-10.0032
2020-02-04,94.464523,103.99764,94.464523,99.2310815,71021426,8017646168.99,1.8711,0.8455
2020-02-05,100.4443873,103.8243106,98.8844227,101.83968897,38878339,4546389350.93,1.0243,2.6288
2020-02-06,103.130993,103.94564118,101.0510402,103.26099005,30655105,3619248778.77,0.8076,1.3956
2020-02-07,103.34765475,104.80362171,101.92635367,104.50029526,28011695,3346691769.07,0.738,1.2002
2020-02-10,103.5643165,106.01692751,102.76700126,104.97695111,22187650,2682789606.04,0.5845,0.4561
2020-02-11,104.99428405,108.7641985,104.99428405,108.14887913,24577382,3049430907.63,0.6475,3.0216
2020-02-12,107.8975515,108.54753675,106.39825219,107.88888503,17511362,2168783486.48,0.4613,-0.2404
2020-02-13,108.22687736,109.76950902,106.91824039,107.58555858,17862884,2230165010.37,0.4706,-0.2811
2020-02-14,107.6375574,109.09352436,106.12092515,106.97023921,16971973,2094049251.54,0.4471,-0.5719
2020-02-17,106.75357746,107.7242221,106.23358926,107.7242221,23816908,2941280509.98,0.6275,0.7049
2020-02-18,107.2908986,107.7242221,106.60624747,106.93557333,12872775,1590249168.59,0.3391,-0.7321
2020-02-19,107.27356566,110.22016546,106.32025396,109.197522,31662776,3976674952.02,0.8342,2.1152
2020-02-20,110.064169,113.16676526,109.96883783,112.79410705,33466160,4332207305.97,0.8817,3.2936
