日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅
2020-01-02,24.270575,24.72131425,24.131886,24.6450353,24988392,883513549.0,2.7755,2.7762
2020-01-03,24.6727731,24.7975932,24.409264,24.7698554,21478143,762903909.0,2.3856,0.5065
2020-01-06,24.58262525,25.1443157,24.4647396,24.9085444,28757030,1031647279.0,3.1941,0.5599
2020-01-07,24.9224133,25.1443157,24.7143798,25.13738125,24522403,883314628.0,2.7238,0.9187
2020-01-08,24.97095445,25.95564635,24.90160995,25.22059465,42172080,1539546260.0,4.6842,0.331
2020-01-09,25.30380805,26.62135355,25.24833245,26.35091,54442556,2045531321.0,6.0471,4.4817
2020-01-10,26.35091,26.4618612,25.83082625,26.1428765,33486851,1260406950.0,3.7195,-0.7895
2020-01-13,26.8501904,28.75716415,26.8363215,28.75716415,104099171,4200950957.0,11.5626,10.0
2020-01-14,29.4714125,30.11631635,28.86811535,29.29805125,91266858,3875667829.0,10.1373,1.8809
2020-01-15,29.540757,30.11631635,29.3049857,29.88054505,57478945,2468529693.0,6.3844,1.9882
2020-01-16,29.679446,30.49077665,29.09001775,29.4159369,56656496,2422772906.0,6.293,-1.5549
2020-01-17,29.79733165,30.37982545,29.540757,30.095513,53021859,2294789295.0,5.8893,2.3102
2020-01-20,30.4561044,30.51851445,29.02067325,30.07470965,51334237,2208495261.0,5.7018,-0.0691
2020-01-21,29.56156035,30.0261685,29.0553455,29.18710005,43999244,1867191374.0,4.8871,-2.9513
2020-01-22,29.3327235,31.40612405,29.1940345,31.1356805,66411178,2896900358.0,7.3765,6.6762
2020-01-23,30.372891,30.650269,28.11919475,28.88198425,65134075,2768978864.0,7.2346,-7.2383
2020-02-03,25.99725305,25.99725305,25.99725305,25.99725305,13249600,496727504.0,1.4717,-9.988
2020-02-04,25.17898795,27.876489,25.17898795,27.5436354,55235371,2153099307.0,6.1352,5.9483
2020-02-05,27.599111,28.67395075,27.4465531,27.73086555,42393050,1710384700.0,4.7087,0.6798
2020-02-06,27.7378,29.64477375,27.1553062,29.1524278,54648126,2263106205.0,6.0699,5.1263
2020-02-07,29.8042661,32.0648968,29.8042661,32.0648968,86612675,3921829214.0,9.6203,9.9905
2020-02-10,33.26455665,33.61127915,31.8707322,32.6057839,80307276,3800331459.0,8.92,1.6868
2020-02-11,32.5364394,33.146671,31.3159762,31.65576425,52205634,2407920380.0,5.7986,-2.9137
2020-02-12,31.84992885,33.8817227,31.759781,33.424049,68280211,3238339768.0,7.5841,5.586
2020-02-13,33.2437533,33.50032795,32.037159,32.2451925,56016738,2640860413.0,6.2219,-3.527
2020-02-14,31.93314225,34.77626675,31.86379775,33.2298844,67017025,3234055806.0,7.4438,3.0538
