日期,时间,开盘,最高,最低,收盘,成交量,成交额,datetime
2024-12-16,20241216093500000,254.8695428,255.61397344,253.32191068,254.12511216,274100,71203624.0,2024-12-16 09:35:00
2024-12-16,20241216094000000,254.12511216,254.12511216,252.3228064,252.41096266,267200,69069640.0,2024-12-16 09:40:00
2024-12-16,20241216094500000,252.41096266,253.204369,252.14649388,252.6656363,208700,53833408.0,2024-12-16 09:45:00
2024-12-16,20241216095000000,252.6656363,252.78317798,252.30321612,252.70481686,159100,41015072.0,2024-12-16 09:50:00
2024-12-16,20241216095500000,252.70481686,253.2533447,252.1269036,252.1269036,184500,47595488.0,2024-12-16 09:55:00
2024-12-16,20241216100000000,252.1269036,252.19546958,251.03964306,251.03964306,268200,68887392.0,2024-12-16 10:00:00
2024-12-16,20241216100500000,251.03964306,251.6861223,250.9025111,251.28452156,188600,48356928.0,2024-12-16 10:05:00
2024-12-16,20241216101000000,251.28452156,251.42165352,250.37357354,250.42254924,244400,62580704.0,2024-12-16 10:10:00
2024-12-16,20241216101500000,250.42254924,251.18657016,250.42254924,250.63804232,128500,32891936.0,2024-12-16 10:15:00
2024-12-16,20241216102000000,250.63804232,250.76537914,250.53029578,250.74578886,138900,35537600.0,2024-12-16 10:20:00
2024-12-16,20241216102500000,250.74578886,250.76537914,250.42254924,250.4617298,140300,35891872.0,2024-12-16 10:25:00
2024-12-16,20241216103000000,250.4617298,250.56947634,250.44213952,250.48132008,90300,23091397.0,2024-12-16 10:30:00
2024-12-16,20241216103500000,250.48132008,250.48132008,249.36467412,249.36467412,360700,92017602.0,2024-12-16 10:35:00
2024-12-16,20241216104000000,249.36467412,249.4822158,248.796556,248.81614628,274800,69865331.0,2024-12-16 10:40:00
2024-12-16,20241216104500000,248.81614628,248.87491712,248.49290666,248.59085806,182800,46407500.0,2024-12-16 10:45:00
2024-12-16,20241216105000000,248.59085806,248.93368796,248.38516012,248.75737544,179900,45648438.0,2024-12-16 10:50:00
2024-12-16,20241216105500000,248.75737544,248.75737544,248.4047504,248.66921918,113600,28831108.0,2024-12-16 10:55:00
2024-12-16,20241216110000000,248.66921918,248.66921918,248.1108962,248.13048648,194200,49257536.0,2024-12-16 11:00:00
2024-12-16,20241216110500000,248.13048648,248.14028162,247.98355938,248.0129448,99000,25073280.0,2024-12-16 11:05:00
2024-12-16,20241216111000000,248.0129448,248.31659414,247.82683714,248.306799,159600,40401024.0,2024-12-16 11:10:00
2024-12-16,20241216111500000,248.306799,248.61044834,247.87581284,247.87581284,102000,25856768.0,2024-12-16 11:15:00
2024-12-16,20241216112000000,247.87581284,248.306799,247.87581284,248.13048648,76200,19299840.0,2024-12-16 11:20:00
2024-12-16,20241216112500000,248.13048648,248.13048648,247.9149934,247.92478854,72300,18302464.0,2024-12-16 11:25:00
2024-12-16,20241216113000000,247.92478854,247.93458368,247.83663228,247.90519826,97200,24598912.0,2024-12-16 11:30:00
2024-12-16,20241216130500000,247.92478854,248.54188236,247.02363566,248.02273994,462200,116889216.0,2024-12-16 13:05:00
2024-12-16,20241216131000000,248.02273994,248.796556,248.00314966,248.4047504,122200,31009152.0,2024-12-16 13:10:00
2024-12-16,20241216131500000,248.4047504,248.51249694,248.0129448,248.27741358,122500,31057920.0,2024-12-16 13:15:00
2024-12-16,20241216132000000,248.27741358,248.796556,248.27741358,248.7475803,126700,32156288.0,2024-12-16 13:20:00
2024-12-16,20241216132500000,248.7475803,249.11979562,248.31659414,248.80635114,82900,21044736.0,2024-12-16 13:25:00
2024-12-16,20241216133000000,248.80635114,248.87491712,248.6006532,248.62024348,87200,22143742.0,2024-12-16 13:30:00
2024-12-16,20241216133500000,248.62024348,248.82594142,248.6006532,248.6986046,79000,20071170.0,2024-12-16 13:35:00
2024-12-16,20241216134000000,248.68880946,248.78676086,248.36556984,248.6006532,123300,31291774.0,2024-12-16 13:40:00
2024-12-16,20241216134500000,248.6006532,248.85532684,248.49290666,248.7475803,139100,35320572.0,2024-12-16 13:45:00
2024-12-16,20241216135000000,248.7475803,248.796556,248.5027018,248.5027018,76200,19346310.0,2024-12-16 13:50:00
