日期,时间,开盘,最高,最低,收盘,成交量,成交额,datetime
2024-12-16,20241216093500000,284.111496,285.426827,283.0252395,283.372546,367800,141443088.0,2024-12-16 09:35:00
2024-12-16,20241216094000000,283.372546,284.421855,283.1139135,283.1730295,174800,67102704.0,2024-12-16 09:40:00
2024-12-16,20241216094500000,283.1730295,284.1336645,282.6114275,282.884839,260500,99827024.0,2024-12-16 09:45:00
2024-12-16,20241216095000000,282.884839,283.8085265,282.6114275,283.062187,193200,73984384.0,2024-12-16 09:50:00
2024-12-16,20241216095500000,283.062187,284.93912,282.87006,284.865225,197500,75912896.0,2024-12-16 09:55:00
2024-12-16,20241216100000000,284.865225,286.668263,284.865225,286.1879455,282600,109366624.0,2024-12-16 10:00:00
2024-12-16,20241216100500000,286.1879455,286.1879455,284.3553495,284.436634,118100,45565688.0,2024-12-16 10:05:00
2024-12-16,20241216101000000,284.436634,284.776551,283.16564,283.46122,196100,75298113.0,2024-12-16 10:10:00
2024-12-16,20241216101500000,283.46122,284.1188855,283.16564,283.283872,94600,36296071.0,2024-12-16 10:15:00
2024-12-16,20241216102000000,283.283872,284.451413,283.195198,284.3996865,97400,37396284.0,2024-12-16 10:20:00
2024-12-16,20241216102500000,284.451413,285.559838,283.830695,283.830695,80400,30975752.0,2024-12-16 10:25:00
2024-12-16,20241216103000000,283.830695,283.830695,283.1139135,283.535115,88000,33751225.0,2024-12-16 10:30:00
2024-12-16,20241216103500000,283.535115,283.535115,282.766607,282.899618,127900,48996865.0,2024-12-16 10:35:00
2024-12-16,20241216104000000,282.899618,283.5129465,282.5375325,283.490778,128200,49053705.0,2024-12-16 10:40:00
2024-12-16,20241216104500000,283.490778,283.5277255,282.825723,282.825723,52700,20200765.0,2024-12-16 10:45:00
2024-12-16,20241216105000000,282.825723,283.3799355,282.7148805,283.076966,58300,22322492.0,2024-12-16 10:50:00
2024-12-16,20241216105500000,283.076966,283.076966,282.500585,282.796165,99900,38220792.0,2024-12-16 10:55:00
2024-12-16,20241216110000000,282.796165,282.796165,281.628624,281.6655715,185400,70762180.0,2024-12-16 11:00:00
2024-12-16,20241216110500000,281.6655715,281.7838035,280.904453,280.904453,195600,74471226.0,2024-12-16 11:05:00
2024-12-16,20241216111000000,280.904453,281.2813175,280.801,280.934011,173200,65846276.0,2024-12-16 11:10:00
2024-12-16,20241216111500000,280.934011,281.3108755,280.06205,280.20984,246400,93577216.0,2024-12-16 11:15:00
2024-12-16,20241216112000000,280.20984,280.727105,280.0694395,280.091608,113000,42875136.0,2024-12-16 11:20:00
2024-12-16,20241216112500000,280.091608,280.106387,278.5915395,278.87973,298200,112665088.0,2024-12-16 11:25:00
2024-12-16,20241216113000000,278.87973,279.9659865,278.6949925,279.91426,121700,45993472.0,2024-12-16 11:30:00
2024-12-16,20241216130500000,279.91426,279.91426,278.28857,278.58415,221300,83516416.0,2024-12-16 13:05:00
2024-12-16,20241216131000000,278.58415,278.58415,277.342714,277.623515,305200,114774144.0,2024-12-16 13:10:00
2024-12-16,20241216131500000,277.623515,278.4141915,277.623515,278.14078,168000,63197440.0,2024-12-16 13:15:00
2024-12-16,20241216132000000,278.14078,279.17531,277.978211,278.58415,122800,46313856.0,2024-12-16 13:20:00
2024-12-16,20241216132500000,278.58415,279.1679205,278.43636,278.43636,107100,40396416.0,2024-12-16 13:25:00
2024-12-16,20241216133000000,278.43636,279.101415,278.421581,279.0201305,119400,45034112.0,2024-12-16 13:30:00
2024-12-16,20241216133500000,279.0201305,279.485669,278.4437495,278.6506555,114000,43025408.0,2024-12-16 13:35:00
2024-12-16,20241216134000000,278.6506555,278.9018985,278.229454,278.421581,118500,44653824.0,2024-12-16 13:40:00
2024-12-16,20241216134500000,278.421581,278.495476,278.096443,278.273791,98700,37168128.0,2024-12-16 13:45:00
2024-12-16,20241216135000000,278.273791,278.7688875,278.022548,278.480697,130900,49310208.0,2024-12-16 13:50:00
2024-12-16,20241216135500000,278.480697,278.909288,278.4289705,278.894509,113500,42803456.0,2024-12-16 13:55:00
2024-12-16,20241216140000000,278.894509,279.692575,278.820614,279.677796,101900,38491776.0,2024-12-16 14:00:00
2024-12-16,20241216140500000,279.677796,280.06205,279.0940255,279.278763,116600,44094464.0,2024-12-16 14:05:00
2024-12-16,20241216141000000,279.278763,279.3304895,278.6506555,279.0349095,102200,38588416.0,2024-12-16 14:10:00
2024-12-16,20241216141500000,279.0349095,279.4487215,279.0349095,279.116194,81500,30795008.0,2024-12-16 14:15:00
2024-12-16,20241216142000000,279.116194,279.47089,279.086636,279.3009315,75800,28643072.0,2024-12-16 14:20:00
2024-12-16,20241216142500000,279.3009315,280.017713,279.3009315,279.677796,91100,34491904.0,2024-12-16 14:25:00
2024-12-16,20241216143000000,279.677796,279.7295225,279.042299,279.293542,87100,32933888.0,2024-12-16 14:30:00
2024-12-16,20241216143500000,279.2122575,279.603901,278.8280035,279.589122,122100,46132224.0,2024-12-16 14:35:00
2024-12-16,20241216144000000,279.589122,279.6556275,279.3231,279.485669,114600,43353344.0,2024-12-16 14:40:00
2024-12-16,20241216144500000,279.485669,279.692575,278.864951,278.864951,123300,46619904.0,2024-12-16 14:45:00
2024-12-16,20241216145000000,278.864951,279.411774,278.864951,279.2861525,172700,65259776.0,2024-12-16 14:50:00
2024-12-16,20241216145500000,279.2861525,279.9216495,279.234426,279.4635005,147900,55960320.0,2024-12-16 14:55:00
2024-12-16,20241216150000000,279.4635005,279.76647,279.4635005,279.6556275,128100,48479232.0,2024-12-16 15:00:00
2024-12-17,20241217093500000,278.2220645,282.1089415,278.2220645,281.9907095,511000,194298400.0,2024-12-17 09:35:00
2024-12-17,20241217094000000,281.9907095,282.500585,280.06205,281.155696,311000,118559408.0,2024-12-17 09:40:00
2024-12-17,20241217094500000,281.155696,282.2715105,280.8083895,282.1237205,209400,79778752.0,2024-12-17 09:45:00
2024-12-17,20241217095000000,282.1237205,283.269093,281.805972,282.4045215,368600,140931936.0,2024-12-17 09:50:00
2024-12-17,20241217095500000,282.4045215,283.7568,281.83553,283.682905,325300,124513979.0,2024-12-17 09:55:00
2024-12-17,20241217100000000,283.682905,283.978485,283.0991345,283.978485,312200,119828231.0,2024-12-17 10:00:00
2024-12-17,20241217100500000,283.978485,284.49575,283.653347,283.815916,338900,130290680.0,2024-12-17 10:05:00
2024-12-17,20241217101000000,283.815916,283.993264,283.3355985,283.9415375,176400,67712640.0,2024-12-17 10:10:00
2024-12-17,20241217101500000,283.9415375,283.9415375,283.31343,283.372546,115500,44329730.0,2024-12-17 10:15:00
2024-12-17,20241217102000000,283.372546,283.7568,283.01785,283.387325,86200,33057414.0,2024-12-17 10:20:00
2024-12-17,20241217102500000,283.387325,285.219921,283.387325,284.49575,306300,117991166.0,2024-12-17 10:25:00
2024-12-17,20241217103000000,284.49575,284.865225,283.623789,283.6311785,134900,51917308.0,2024-12-17 10:30:00
2024-12-17,20241217103500000,283.6311785,284.4588025,283.3208195,283.3208195,98100,37681542.0,2024-12-17 10:35:00
2024-12-17,20241217104000000,283.3208195,283.3208195,282.7887755,283.121303,94100,36052606.0,2024-12-17 10:40:00
2024-12-17,20241217104500000,283.121303,283.1582505,282.4931955,282.500585,99700,38162042.0,2024-12-17 10:45:00
2024-12-17,20241217105000000,282.500585,283.0252395,282.2862895,282.7739965,121600,46507904.0,2024-12-17 10:50:00
2024-12-17,20241217105500000,282.7739965,282.958734,282.352795,282.352795,50600,19361414.0,2024-12-17 10:55:00
2024-12-17,20241217110000000,282.2567315,282.2789,281.83553,282.0941625,99200,37866488.0,2024-12-17 11:00:00
2024-12-17,20241217110500000,282.0941625,283.0252395,282.0941625,282.7148805,104500,39967489.0,2024-12-17 11:05:00
2024-12-17,20241217111000000,282.7148805,283.1730295,282.308458,282.929176,75800,29007875.0,2024-12-17 11:10:00
2024-12-17,20241217111500000,282.929176,282.929176,282.101552,282.2715105,46800,17890436.0,2024-12-17 11:15:00
2024-12-17,20241217112000000,282.2715105,283.387325,282.2715105,282.781386,83900,32133884.0,2024-12-17 11:20:00
2024-12-17,20241217112500000,282.840502,282.8774495,282.4931955,282.7887755,53800,20578186.0,2024-12-17 11:25:00
2024-12-17,20241217113000000,282.7887755,283.224756,282.5227535,283.16564,85400,32699898.0,2024-12-17 11:30:00
2024-12-17,20241217130500000,283.1139135,283.60901,282.781386,283.2764825,103700,39756416.0,2024-12-17 13:05:00
2024-12-17,20241217131000000,283.2764825,283.60901,283.01785,283.505557,58900,22583032.0,2024-12-17 13:10:00
2024-12-17,20241217131500000,283.505557,283.771579,283.31343,283.6016205,128100,49168517.0,2024-12-17 13:15:00
2024-12-17,20241217132000000,283.6016205,283.712463,283.254314,283.431662,61400,23551749.0,2024-12-17 13:20:00
2024-12-17,20241217132500000,283.431662,283.5868415,283.01785,283.4981675,78100,29950847.0,2024-12-17 13:25:00
2024-12-17,20241217133000000,283.4981675,284.64354,283.4981675,284.6213715,208000,79960704.0,2024-12-17 13:30:00
2024-12-17,20241217133500000,284.6213715,285.8628075,284.6213715,284.673098,287800,111092864.0,2024-12-17 13:35:00
2024-12-17,20241217134000000,284.673098,284.8282775,284.0154325,284.6657085,107500,41392512.0,2024-12-17 13:40:00
