日期,时间,开盘,最高,最低,收盘,成交量,成交额,datetime
2024-12-16,20241216093500000,7.82507796,7.92928602,7.82507796,7.92928602,16977700,141384304.0,2024-12-16 09:35:00
2024-12-16,20241216094000000,7.92928602,7.96717986,7.90086564,7.9577064,15970900,133814288.0,2024-12-16 09:40:00
2024-12-16,20241216094500000,7.94823294,7.96717986,7.91981256,7.91981256,6700000,56170528.0,2024-12-16 09:45:00
2024-12-16,20241216095000000,7.92928602,7.92928602,7.9103391,7.91981256,3318400,27754048.0,2024-12-16 09:50:00
2024-12-16,20241216095500000,7.9103391,7.94823294,7.9103391,7.93875948,4533400,37935008.0,2024-12-16 09:55:00
2024-12-16,20241216100000000,7.93875948,7.94823294,7.92928602,7.92928602,2098900,17590656.0,2024-12-16 10:00:00
2024-12-16,20241216100500000,7.92928602,7.94823294,7.91981256,7.92928602,4949700,41492640.0,2024-12-16 10:05:00
2024-12-16,20241216101000000,7.92928602,7.93875948,7.91981256,7.91981256,2221300,18594656.0,2024-12-16 10:10:00
2024-12-16,20241216101500000,7.91981256,7.93875948,7.9103391,7.92928602,1747500,14621056.0,2024-12-16 10:15:00
2024-12-16,20241216102000000,7.92928602,7.94823294,7.92928602,7.93875948,2230400,18685824.0,2024-12-16 10:20:00
2024-12-16,20241216102500000,7.93875948,7.98612678,7.92928602,7.9577064,11603800,97560090.0,2024-12-16 10:25:00
2024-12-16,20241216103000000,7.94823294,7.9577064,7.94823294,7.94823294,1639000,13759047.0,2024-12-16 10:30:00
2024-12-16,20241216103500000,7.94823294,7.96717986,7.94823294,7.94823294,2170900,18228792.0,2024-12-16 10:35:00
2024-12-16,20241216104000000,7.94823294,7.96717986,7.94823294,7.96717986,2266900,19049027.0,2024-12-16 10:40:00
2024-12-16,20241216104500000,7.96717986,7.97665332,7.9577064,7.97665332,4045600,34032124.0,2024-12-16 10:45:00
2024-12-16,20241216105000000,7.97665332,7.99560024,7.96717986,7.98612678,8038900,67763712.0,2024-12-16 10:50:00
2024-12-16,20241216105500000,7.98612678,7.99560024,7.97665332,7.98612678,4705400,39667908.0,2024-12-16 10:55:00
