日期,时间,开盘,最高,最低,收盘,成交量,成交额,datetime
2024-12-16,20241216093500000,258.81429204,259.58231582,258.2601483,259.19344302,1126300,300059904.0,2024-12-16 09:35:00
2024-12-16,20241216094000000,259.19344302,259.7670304,258.1629301,258.48375016,649700,173077568.0,2024-12-16 09:40:00
2024-12-16,20241216094500000,258.48375016,259.0378939,258.39625378,258.57124654,466500,124086752.0,2024-12-16 09:45:00
2024-12-16,20241216095000000,258.57124654,259.70869948,258.43514106,259.70869948,648500,172935039.0,2024-12-16 09:50:00
2024-12-16,20241216095500000,259.70869948,261.82805624,259.572594,261.4683489,854300,229430586.0,2024-12-16 09:55:00
2024-12-16,20241216100000000,261.4683489,261.96416172,260.62255056,260.71976876,571900,153750407.0,2024-12-16 10:00:00
2024-12-16,20241216100500000,260.71976876,260.71976876,260.14618138,260.3017305,396400,106186872.0,2024-12-16 10:05:00
2024-12-16,20241216101000000,260.3017305,260.544776,259.72814312,259.79619586,402200,107582852.0,2024-12-16 10:10:00
2024-12-16,20241216101500000,259.79619586,260.0100759,259.20316484,259.21288666,402400,107411837.0,2024-12-16 10:15:00
2024-12-16,20241216102000000,259.21288666,259.21288666,258.41569742,258.5031938,382900,101888775.0,2024-12-16 10:20:00
2024-12-16,20241216102500000,258.5031938,258.73651748,258.03654644,258.22126102,491600,130642432.0,2024-12-16 10:25:00
2024-12-16,20241216103000000,258.22126102,258.28931376,256.97686806,257.1907481,799300,211741184.0,2024-12-16 10:30:00
2024-12-16,20241216103500000,257.1907481,257.62823,256.9477026,257.3365754,337800,89361536.0,2024-12-16 10:35:00
2024-12-16,20241216104000000,257.3365754,258.28931376,257.0935299,258.28931376,275800,73080064.0,2024-12-16 10:40:00
2024-12-16,20241216104500000,258.28931376,258.6976302,258.18237374,258.52263744,272600,72480130.0,2024-12-16 10:45:00
2024-12-16,20241216105000000,258.52263744,258.52263744,257.9198846,258.114321,185500,49250174.0,2024-12-16 10:50:00
2024-12-16,20241216105500000,258.114321,258.3087574,257.97821552,258.3087574,206000,54695936.0,2024-12-16 10:55:00
2024-12-16,20241216110000000,258.3087574,258.3087574,257.62823,257.95877188,200700,53251840.0,2024-12-16 11:00:00
2024-12-16,20241216110500000,257.95877188,258.114321,257.49212452,257.62823,243500,64559872.0,2024-12-16 11:05:00
2024-12-16,20241216111000000,257.62823,258.39625378,257.4337936,258.37681014,195600,51865603.0,2024-12-16 11:10:00
2024-12-16,20241216111500000,258.37681014,258.37681014,257.62823,258.0171028,187800,49845501.0,2024-12-16 11:15:00
2024-12-16,20241216112000000,258.0171028,258.5518029,258.0171028,258.36708832,201700,53595649.0,2024-12-16 11:20:00
2024-12-16,20241216112500000,258.36708832,258.8920666,258.3087574,258.6976302,180700,48074500.0,2024-12-16 11:25:00
2024-12-16,20241216113000000,258.6976302,258.96984116,258.61013382,258.68790838,159200,42373888.0,2024-12-16 11:30:00
2024-12-16,20241216130500000,258.68790838,259.45593216,258.13376464,259.27121758,293300,78085377.0,2024-12-16 13:05:00
2024-12-16,20241216131000000,259.27121758,259.7184213,258.80457022,259.70869948,273400,72928763.0,2024-12-16 13:10:00
2024-12-16,20241216131500000,259.70869948,260.36978324,259.55315036,260.32117414,317400,84907775.0,2024-12-16 13:15:00
2024-12-16,20241216132000000,260.32117414,260.41839234,259.66009038,259.84480496,195100,52177408.0,2024-12-16 13:20:00
2024-12-16,20241216132500000,259.84480496,259.98091044,259.17399938,259.26149576,303200,80932865.0,2024-12-16 13:25:00
2024-12-16,20241216133000000,259.26149576,259.51426308,259.26149576,259.45593216,167400,44644607.0,2024-12-16 13:30:00
2024-12-16,20241216133500000,259.45593216,259.56287218,258.9406757,259.53370672,212300,56634112.0,2024-12-16 13:35:00
2024-12-16,20241216134000000,259.53370672,259.6698122,259.2323303,259.41704488,161900,43193092.0,2024-12-16 13:40:00
2024-12-16,20241216134500000,259.41704488,259.41704488,258.88234478,258.88234478,254900,67949058.0,2024-12-16 13:45:00
2024-12-16,20241216135000000,258.88234478,258.99900662,258.46430652,258.56152472,267900,71288050.0,2024-12-16 13:50:00
2024-12-16,20241216135500000,258.56152472,258.8920666,258.4059756,258.48375016,259900,69119752.0,2024-12-16 13:55:00
2024-12-16,20241216140000000,258.48375016,259.45593216,258.48375016,259.1837212,145600,38768896.0,2024-12-16 14:00:00
2024-12-16,20241216140500000,259.1837212,259.1837212,258.82401386,258.87262296,184200,49082112.0,2024-12-16 14:05:00
2024-12-16,20241216141000000,258.87262296,259.5239849,258.86290114,259.3295485,213400,56865796.0,2024-12-16 14:10:00
