日期,时间,开盘,最高,最低,收盘,成交量,成交额,datetime
2024-12-16,20241216093500000,54.83757664,55.01318176,54.51563392,54.59368064,2318500,130071096.0,2024-12-16 09:35:00
2024-12-16,20241216094000000,54.632704,54.79855328,54.55465728,54.7302624,1458300,81675544.0,2024-12-16 09:40:00
2024-12-16,20241216094500000,54.7302624,55.10098432,54.67172736,54.88635584,1250500,70308192.0,2024-12-16 09:45:00
2024-12-16,20241216095000000,54.89611168,54.89611168,54.70099488,54.70099488,897700,50426304.0,2024-12-16 09:50:00
2024-12-16,20241216095500000,54.70099488,55.0229376,54.64245984,54.98391424,852100,47883776.0,2024-12-16 09:55:00
2024-12-16,20241216100000000,54.98391424,55.30585696,54.98391424,55.20829856,1426100,80633152.0,2024-12-16 10:00:00
2024-12-16,20241216100500000,55.17903104,55.18878688,54.8766,55.04244928,699700,39452544.0,2024-12-16 10:05:00
2024-12-16,20241216101000000,55.04244928,55.42292704,55.0229376,55.364392,1245500,70547904.0,2024-12-16 10:10:00
2024-12-16,20241216101500000,55.364392,55.608288,55.3156128,55.48146208,1886000,107290808.0,2024-12-16 10:15:00
2024-12-16,20241216102000000,55.42292704,55.44243872,55.24732192,55.37414784,1022100,57974592.0,2024-12-16 10:20:00
2024-12-16,20241216102500000,55.34488032,55.4619504,55.2180544,55.25707776,758100,43015048.0,2024-12-16 10:25:00
2024-12-16,20241216103000000,55.25707776,55.35463616,55.1692752,55.29610112,689300,39050494.0,2024-12-16 10:30:00
2024-12-16,20241216103500000,55.29610112,55.29610112,55.11074016,55.2668336,643700,36422278.0,2024-12-16 10:35:00
2024-12-16,20241216104000000,55.24732192,55.49121792,55.2180544,55.49121792,583900,33113465.0,2024-12-16 10:40:00
2024-12-16,20241216104500000,55.49121792,55.69609056,55.47170624,55.49121792,1424300,81159683.0,2024-12-16 10:45:00
2024-12-16,20241216105000000,55.49121792,55.608288,55.364392,55.42292704,772500,43946117.0,2024-12-16 10:50:00
2024-12-16,20241216105500000,55.42292704,55.42292704,55.30585696,55.39365952,558400,31684979.0,2024-12-16 10:55:00
2024-12-16,20241216110000000,55.39365952,55.4131712,55.27658944,55.30585696,624000,35388552.0,2024-12-16 11:00:00
2024-12-16,20241216110500000,55.3156128,55.40341536,55.23756608,55.28634528,560500,31777531.0,2024-12-16 11:05:00
2024-12-16,20241216111000000,55.28634528,55.43268288,55.2668336,55.43268288,509600,28909445.0,2024-12-16 11:10:00
2024-12-16,20241216111500000,55.4131712,55.48146208,55.33512448,55.33512448,435500,24736764.0,2024-12-16 11:15:00
2024-12-16,20241216112000000,55.33512448,55.48146208,55.28634528,55.4619504,625300,35505406.0,2024-12-16 11:20:00
2024-12-16,20241216112500000,55.45219456,55.48146208,55.364392,55.4131712,543500,30881286.0,2024-12-16 11:25:00
2024-12-16,20241216113000000,55.4131712,55.5595088,55.32536864,55.52048544,602800,34262788.0,2024-12-16 11:30:00
2024-12-16,20241216130500000,55.5107296,55.52048544,55.35463616,55.37414784,654700,37219196.0,2024-12-16 13:05:00
2024-12-16,20241216131000000,55.37414784,55.38390368,55.25707776,55.33512448,612400,34722558.0,2024-12-16 13:10:00
2024-12-16,20241216131500000,55.33512448,55.44243872,55.29610112,55.40341536,442500,25113600.0,2024-12-16 13:15:00
2024-12-16,20241216132000000,55.40341536,55.40341536,55.23756608,55.25707776,433900,24601989.0,2024-12-16 13:20:00
2024-12-16,20241216132500000,55.25707776,55.3156128,55.15951936,55.24732192,569400,32238077.0,2024-12-16 13:25:00
2024-12-16,20241216133000000,55.22781024,55.39365952,55.2180544,55.33512448,674200,38210682.0,2024-12-16 13:30:00
2024-12-16,20241216133500000,55.33512448,55.35463616,55.18878688,55.30585696,486500,27556098.0,2024-12-16 13:35:00
2024-12-16,20241216134000000,55.30585696,55.3156128,55.20829856,55.23756608,499800,28308868.0,2024-12-16 13:40:00
2024-12-16,20241216134500000,55.2180544,55.27658944,55.14000768,55.14000768,474800,26873343.0,2024-12-16 13:45:00
2024-12-16,20241216135000000,55.14976352,55.18878688,55.10098432,55.14000768,650600,36775173.0,2024-12-16 13:50:00
2024-12-16,20241216135500000,55.14000768,55.27658944,55.120496,55.22781024,685300,38773756.0,2024-12-16 13:55:00
2024-12-16,20241216140000000,55.23756608,55.27658944,55.1692752,55.2668336,432200,24467451.0,2024-12-16 14:00:00
2024-12-16,20241216140500000,55.2668336,55.2668336,55.0717168,55.0717168,491300,27766667.0,2024-12-16 14:05:00
2024-12-16,20241216141000000,55.120496,55.120496,54.96440256,55.0229376,611900,34522488.0,2024-12-16 14:10:00
2024-12-16,20241216141500000,55.0229376,55.05220512,54.9253792,54.96440256,507800,28611578.0,2024-12-16 14:15:00
2024-12-16,20241216142000000,54.96440256,55.04244928,54.89611168,54.9253792,458000,25801736.0,2024-12-16 14:20:00
2024-12-16,20241216142500000,54.93513504,54.99367008,54.88635584,54.89611168,564500,31790080.0,2024-12-16 14:25:00
2024-12-16,20241216143000000,54.90586752,54.90586752,54.74977408,54.78879744,685700,38540928.0,2024-12-16 14:30:00
2024-12-16,20241216143500000,54.78879744,54.80830912,54.632704,54.71075072,699100,39195520.0,2024-12-16 14:35:00
2024-12-16,20241216144000000,54.71075072,54.75952992,54.66197152,54.70099488,501500,28128640.0,2024-12-16 14:40:00
2024-12-16,20241216144500000,54.72050656,54.7790416,54.62294816,54.65221568,872700,48906112.0,2024-12-16 14:45:00
2024-12-16,20241216145000000,54.65221568,54.6814832,54.61319232,54.6814832,818900,45867392.0,2024-12-16 14:50:00
2024-12-16,20241216145500000,54.67172736,54.8278208,54.67172736,54.81806496,625000,35100928.0,2024-12-16 14:55:00
2024-12-16,20241216150000000,54.8278208,54.84733248,54.80830912,54.83757664,459800,25838848.0,2024-12-16 15:00:00
2024-12-17,20241217093500000,54.632704,55.11074016,54.62294816,54.94489088,1883600,106000064.0,2024-12-17 09:35:00
2024-12-17,20241217094000000,54.94489088,55.40341536,54.94489088,55.00342592,1683500,95229392.0,2024-12-17 09:40:00
2024-12-17,20241217094500000,55.00342592,55.19854272,54.8278208,54.8766,1183400,66703760.0,2024-12-17 09:45:00
2024-12-17,20241217095000000,54.8766,55.0229376,54.632704,54.72050656,939700,52763488.0,2024-12-17 09:50:00
2024-12-17,20241217095500000,54.72050656,54.88635584,54.56441312,54.8278208,930800,52165952.0,2024-12-17 09:55:00
2024-12-17,20241217100000000,54.8278208,55.11074016,54.7790416,55.06196096,942500,53096512.0,2024-12-17 10:00:00
2024-12-17,20241217100500000,55.06196096,55.14976352,54.85708832,54.8766,704800,39734464.0,2024-12-17 10:05:00
2024-12-17,20241217101000000,54.8766,54.9253792,54.78879744,54.85708832,485500,27306176.0,2024-12-17 10:10:00
2024-12-17,20241217101500000,54.85708832,54.95464672,54.78879744,54.78879744,486600,27366784.0,2024-12-17 10:15:00
2024-12-17,20241217102000000,54.78879744,54.8766,54.67172736,54.7302624,565400,31743360.0,2024-12-17 10:20:00
2024-12-17,20241217102500000,54.7302624,54.84733248,54.6814832,54.6814832,646400,36270524.0,2024-12-17 10:25:00
2024-12-17,20241217103000000,54.6814832,54.6814832,54.49612224,54.51563392,931900,52129920.0,2024-12-17 10:30:00
2024-12-17,20241217103500000,54.51563392,54.62294816,54.4863664,54.50587808,807700,45147528.0,2024-12-17 10:35:00
2024-12-17,20241217104000000,54.50587808,54.5839248,54.4863664,54.5839248,481200,26899508.0,2024-12-17 10:40:00
2024-12-17,20241217104500000,54.5839248,54.5839248,54.49612224,54.55465728,640400,35794632.0,2024-12-17 10:45:00
2024-12-17,20241217105000000,54.55465728,54.55465728,54.44734304,54.45709888,676500,37789252.0,2024-12-17 10:50:00
2024-12-17,20241217105500000,54.45709888,54.52538976,54.39856384,54.4375872,636900,35552636.0,2024-12-17 10:55:00
2024-12-17,20241217110000000,54.4375872,54.51563392,54.37905216,54.51563392,711500,39685760.0,2024-12-17 11:00:00
2024-12-17,20241217110500000,54.51563392,54.59368064,54.47661056,54.54490144,414300,23163902.0,2024-12-17 11:05:00
2024-12-17,20241217111000000,54.54490144,54.54490144,54.40831968,54.40831968,330800,18471554.0,2024-12-17 11:10:00
2024-12-17,20241217111500000,54.40831968,54.41807552,54.27173792,54.33027296,518600,28877112.0,2024-12-17 11:15:00
2024-12-17,20241217112000000,54.33027296,54.4863664,54.31076128,54.46685472,389000,21687488.0,2024-12-17 11:20:00
2024-12-17,20241217112500000,54.45709888,54.45709888,54.2912496,54.34978464,331600,18480003.0,2024-12-17 11:25:00
2024-12-17,20241217113000000,54.32051712,54.34978464,54.23271456,54.27173792,708300,39403593.0,2024-12-17 11:30:00
2024-12-17,20241217130500000,54.27173792,54.388808,54.2424704,54.26198208,547300,30461172.0,2024-12-17 13:05:00
2024-12-17,20241217131000000,54.26198208,54.31076128,54.15466784,54.18393536,596400,33139592.0,2024-12-17 13:10:00
2024-12-17,20241217131500000,54.18393536,54.31076128,54.15466784,54.2424704,574600,31936824.0,2024-12-17 13:15:00
2024-12-17,20241217132000000,54.2424704,54.2424704,54.06686528,54.06686528,642700,35672072.0,2024-12-17 13:20:00
2024-12-17,20241217132500000,54.06686528,54.22295872,54.06686528,54.144912,635700,35279872.0,2024-12-17 13:25:00
2024-12-17,20241217133000000,54.144912,54.55465728,54.13515616,54.51563392,626900,34923264.0,2024-12-17 13:30:00
2024-12-17,20241217133500000,54.51563392,54.7790416,54.50587808,54.67172736,1266000,70861831.0,2024-12-17 13:35:00
2024-12-17,20241217134000000,54.67172736,54.67172736,54.4863664,54.61319232,717800,40164339.0,2024-12-17 13:40:00
2024-12-17,20241217134500000,54.56441312,54.83757664,54.54490144,54.67172736,871400,48881150.0,2024-12-17 13:45:00
2024-12-17,20241217135000000,54.67172736,54.6814832,54.51563392,54.52538976,404200,22616590.0,2024-12-17 13:50:00
2024-12-17,20241217135500000,54.51563392,54.54490144,54.388808,54.41807552,442200,24695166.0,2024-12-17 13:55:00
2024-12-17,20241217140000000,54.41807552,54.46685472,54.39856384,54.41807552,275500,15369728.0,2024-12-17 14:00:00
2024-12-17,20241217140500000,54.41807552,54.4863664,54.36929632,54.37905216,273700,15266807.0,2024-12-17 14:05:00
2024-12-17,20241217141000000,54.37905216,54.39856384,54.28149376,54.2912496,338400,18847491.0,2024-12-17 14:10:00
2024-12-17,20241217141500000,54.2912496,54.32051712,54.28149376,54.30100544,222300,12373122.0,2024-12-17 14:15:00
2024-12-17,20241217142000000,54.30100544,54.41807552,54.30100544,54.33027296,367900,20490626.0,2024-12-17 14:20:00
2024-12-17,20241217142500000,54.33027296,54.3400288,54.2424704,54.2912496,431500,24009854.0,2024-12-17 14:25:00
2024-12-17,20241217143000000,54.2912496,54.32051712,54.2424704,54.2912496,333100,18527360.0,2024-12-17 14:30:00
2024-12-17,20241217143500000,54.2912496,54.3400288,54.18393536,54.18393536,424200,23596416.0,2024-12-17 14:35:00
2024-12-17,20241217144000000,54.18393536,54.3400288,54.15466784,54.3400288,537700,29910272.0,2024-12-17 14:40:00
