日期,时间,开盘,最高,最低,收盘,成交量,成交额,datetime
2024-12-16,20241216093500000,9.69407676,9.75391674,9.64421011,9.65418344,3134600,30441230.0,2024-12-16 09:35:00
2024-12-16,20241216094000000,9.64421011,9.71402342,9.63423678,9.69407676,2593800,25104378.0,2024-12-16 09:40:00
2024-12-16,20241216094500000,9.69407676,9.81375672,9.6741301,9.79381006,4544100,44528672.0,2024-12-16 09:45:00
2024-12-16,20241216095000000,9.79381006,9.79381006,9.75391674,9.75391674,2957200,28993400.0,2024-12-16 09:50:00
2024-12-16,20241216095500000,9.75391674,9.80378339,9.74394341,9.7738634,1564900,15338272.0,2024-12-16 09:55:00
2024-12-16,20241216100000000,9.7738634,9.79381006,9.75391674,9.75391674,975500,9560240.0,2024-12-16 10:00:00
2024-12-16,20241216100500000,9.75391674,9.7738634,9.73397008,9.75391674,894600,8746128.0,2024-12-16 10:05:00
2024-12-16,20241216101000000,9.75391674,9.75391674,9.73397008,9.75391674,634600,6199296.0,2024-12-16 10:10:00
2024-12-16,20241216101500000,9.75391674,9.75391674,9.70405009,9.71402342,659400,6437856.0,2024-12-16 10:15:00
2024-12-16,20241216102000000,9.69407676,9.72399675,9.69407676,9.69407676,667800,6496176.0,2024-12-16 10:20:00
2024-12-16,20241216102500000,9.69407676,9.71402342,9.68410343,9.69407676,627600,6104160.0,2024-12-16 10:25:00
2024-12-16,20241216103000000,9.69407676,9.69407676,9.66415677,9.6741301,926600,8987568.0,2024-12-16 10:30:00
2024-12-16,20241216103500000,9.6741301,9.68410343,9.66415677,9.66415677,753500,7308560.0,2024-12-16 10:35:00
2024-12-16,20241216104000000,9.66415677,9.6741301,9.62426345,9.66415677,1695300,16395536.0,2024-12-16 10:40:00
2024-12-16,20241216104500000,9.6741301,9.6741301,9.65418344,9.66415677,378400,3667920.0,2024-12-16 10:45:00
2024-12-16,20241216105000000,9.66415677,9.71402342,9.66415677,9.71402342,475900,4621984.0,2024-12-16 10:50:00
2024-12-16,20241216105500000,9.71402342,9.71402342,9.66415677,9.69407676,426200,4139008.0,2024-12-16 10:55:00
2024-12-16,20241216110000000,9.69407676,9.71402342,9.6741301,9.6741301,491500,4779424.0,2024-12-16 11:00:00
2024-12-16,20241216110500000,9.6741301,9.71402342,9.6741301,9.6741301,393800,3824336.0,2024-12-16 11:05:00
2024-12-16,20241216111000000,9.6741301,9.68410343,9.66415677,9.6741301,243700,2362976.0,2024-12-16 11:10:00
2024-12-16,20241216111500000,9.6741301,9.68410343,9.66415677,9.6741301,291000,2822224.0,2024-12-16 11:15:00
2024-12-16,20241216112000000,9.6741301,9.68410343,9.6741301,9.6741301,259500,2518128.0,2024-12-16 11:20:00
2024-12-16,20241216112500000,9.6741301,9.68410343,9.65418344,9.65418344,603900,5852112.0,2024-12-16 11:25:00
2024-12-16,20241216113000000,9.65418344,9.66415677,9.63423678,9.66415677,817800,7909424.0,2024-12-16 11:30:00
2024-12-16,20241216130500000,9.66415677,9.6741301,9.64421011,9.65418344,892200,8641648.0,2024-12-16 13:05:00
2024-12-16,20241216131000000,9.64421011,9.65418344,9.63423678,9.63423678,894900,8650528.0,2024-12-16 13:10:00
2024-12-16,20241216131500000,9.64421011,9.64421011,9.63423678,9.63423678,414300,4003840.0,2024-12-16 13:15:00
2024-12-16,20241216132000000,9.63423678,9.64421011,9.60431679,9.60431679,2074900,20017600.0,2024-12-16 13:20:00
2024-12-16,20241216132500000,9.60431679,9.61429012,9.58437013,9.58437013,1142000,10993664.0,2024-12-16 13:25:00
2024-12-16,20241216133000000,9.58437013,9.60431679,9.58437013,9.58437013,820600,7892256.0,2024-12-16 13:30:00
2024-12-16,20241216133500000,9.58437013,9.59434346,9.5743968,9.59434346,693100,6660064.0,2024-12-16 13:35:00
2024-12-16,20241216134000000,9.59434346,9.59434346,9.5743968,9.58437013,574600,5519744.0,2024-12-16 13:40:00
2024-12-16,20241216134500000,9.58437013,9.58437013,9.55445014,9.56442347,2294900,22005888.0,2024-12-16 13:45:00
2024-12-16,20241216135000000,9.56442347,9.56442347,9.50458349,9.53450348,2707400,25857376.0,2024-12-16 13:50:00
2024-12-16,20241216135500000,9.52453015,9.54447681,9.52453015,9.53450348,1009200,9640704.0,2024-12-16 13:55:00
2024-12-16,20241216140000000,9.53450348,9.54447681,9.52453015,9.52453015,684000,6535296.0,2024-12-16 14:00:00
2024-12-16,20241216140500000,9.53450348,9.55445014,9.50458349,9.51455682,1293900,12368416.0,2024-12-16 14:05:00
2024-12-16,20241216141000000,9.51455682,9.51455682,9.48463683,9.50458349,1353700,12887104.0,2024-12-16 14:10:00
2024-12-16,20241216141500000,9.50458349,9.50458349,9.4746635,9.4746635,1257600,11962400.0,2024-12-16 14:15:00
2024-12-16,20241216142000000,9.48463683,9.51455682,9.4746635,9.51455682,783900,7456384.0,2024-12-16 14:20:00
2024-12-16,20241216142500000,9.51455682,9.52453015,9.49461016,9.51455682,407900,3891872.0,2024-12-16 14:25:00
2024-12-16,20241216143000000,9.50458349,9.51455682,9.4746635,9.4746635,1575500,14971424.0,2024-12-16 14:30:00
2024-12-16,20241216143500000,9.48463683,9.48463683,9.44474351,9.48463683,1734700,16458112.0,2024-12-16 14:35:00
2024-12-16,20241216144000000,9.48463683,9.48463683,9.45471684,9.46469017,782900,7430720.0,2024-12-16 14:40:00
2024-12-16,20241216144500000,9.46469017,9.4746635,9.44474351,9.45471684,1789200,16958304.0,2024-12-16 14:45:00
2024-12-16,20241216145000000,9.45471684,9.49461016,9.45471684,9.48463683,1398300,13269536.0,2024-12-16 14:50:00
2024-12-16,20241216145500000,9.49461016,9.54447681,9.48463683,9.53450348,2283500,21790656.0,2024-12-16 14:55:00
2024-12-16,20241216150000000,9.53450348,9.54447681,9.51455682,9.52453015,1096200,10470016.0,2024-12-16 15:00:00
2024-12-17,20241217093500000,9.53450348,9.60431679,9.53450348,9.5743968,3038000,29144616.0,2024-12-17 09:35:00
2024-12-17,20241217094000000,9.5743968,9.5743968,9.50458349,9.52453015,1713600,16380550.0,2024-12-17 09:40:00
2024-12-17,20241217094500000,9.52453015,9.58437013,9.52453015,9.5743968,1892500,18122428.0,2024-12-17 09:45:00
2024-12-17,20241217095000000,9.5743968,9.5743968,9.46469017,9.51455682,2217900,21165604.0,2024-12-17 09:50:00
2024-12-17,20241217095500000,9.50458349,9.52453015,9.4746635,9.50458349,1220600,11620072.0,2024-12-17 09:55:00
2024-12-17,20241217100000000,9.50458349,9.55445014,9.48463683,9.52453015,1567900,14976072.0,2024-12-17 10:00:00
2024-12-17,20241217100500000,9.52453015,9.56442347,9.52453015,9.53450348,853700,8167576.0,2024-12-17 10:05:00
